,danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,explicit,popularity,clusters,id,artist,song_title
2958,0.486,0.943,-0.821,0.139,0.0018,0.000245,0.137,0.579,174.034,203534,0,35,9,7q4fVHc05vJrMFayLV9Bw6,['Fox Stevenson'],Good Time
2959,0.585,0.885,-3.38,0.0462,0.00234,0.931,0.124,0.481,174.046,280276,0,24,7,4xA1yAGloKdpfKUaNTUSU6,"['Matt View', 'Marvel Cinema']",Recurring Image
2960,0.533,0.897,-4.502,0.0697,0.00105,0.342,0.533,0.328,174.002,209970,0,22,5,75UvpA325rHwEA6wDzVgNU,"['Rameses B', 'Gracie Van Brunt']",Haunted Hearts
2961,0.541,0.968,-2.717,0.055,0.0456,0.0239,0.0858,0.153,174.005,248276,0,27,9,6R1Wlmw0ufFnTMHIQUvJ9i,"['NCT', 'T & Sugah', 'Jack Mirror']",Electrify - Jack Mirror Remix
2962,0.383,0.919,-3.085,0.0479,0.000624,0.00398,0.0986,0.069,173.993,255447,0,26,9,0tYrfhGMpWs0XCssZ0WRcp,"['Artino', 'Jodi 44']",Trying Not To Love You
2963,0.591,0.863,-5.034,0.0678,0.0023,0.00485,0.304,0.735,174.03,232046,0,30,9,0To3xIugNcRvVEkgJ2mRKB,"['Blooom', 'SYNGA']",Rewrite
2964,0.684,0.711,-6.105,0.051,0.000659,0.896,0.114,0.0868,172.191,256944,0,24,7,16XeKE4bYj8xzceZ0odXDb,['Telomic'],Undone
2965,0.303,0.959,-4.617,0.0976,0.00931,0.831,0.098,0.181,173.994,250834,0,25,7,0nFiveJMcyU5IvZmrSTKfR,['Rameses B'],When You Dream
2966,0.411,0.818,-6.223,0.0426,0.00203,0.744,0.205,0.0315,174.026,202325,0,40,7,3SQMOuGkeaej1ec5vB2PLi,"['Logistics', 'Zoë Phillips']",Secret Satellite
2967,0.534,0.836,-4.768,0.0514,0.00261,0.00267,0.0975,0.291,173.95,207586,0,23,9,40JHQWLKXV31wgzAktVtKZ,"['Blooom', 'SYNGA']",Heartbreak
2968,0.491,0.856,-4.866,0.0438,0.000681,0.397,0.11,0.0669,174.026,297762,0,25,7,1joSUEzzSEJ8d8OyDRxBVM,"['Telomic', 'Rhode']",Ups and Downs
2969,0.625,0.783,-3.174,0.0646,0.00643,0.272,0.203,0.458,172.097,230560,0,20,9,4bFSwJe8mnauJvUWY0kkuD,['Blooom'],Your Love
2970,0.403,0.956,-3.572,0.0455,0.00266,0.189,0.321,0.105,174.017,264628,0,32,9,1gw3ITBEn4tGNDoSCmr8Rs,"['Polygon', 'Solomon France', 'SYNGA']",Tricks
2971,0.427,0.973,-2.385,0.0805,0.00018,0.00242,0.11,0.366,173.981,220390,0,34,9,45t6vbzyrQlsFI3xnzevjM,"['Andromedik', 'Ayah Marar']",Tomorrow
2972,0.297,0.814,-5.381,0.0782,0.000356,0.268,0.139,0.0644,174.056,274762,0,32,9,14wbsRn4dzYtLE4QVhI0qB,"['Aperio', 'Leo Wood']",Only You
2973,0.707,0.74,-6.031,0.138,0.00847,0.608,0.11,0.37,174.042,272310,0,27,7,4ppgJlsbKqhvYpCwcFqq6Y,['Telomic'],Pieces
2974,0.408,0.752,-4.947,0.031,0.000568,0.872,0.109,0.296,174.054,274174,0,24,7,6Wya9mUyfUbiG4lcHw0Byc,['Aperio'],Love Yourself
2975,0.575,0.812,-4.677,0.0616,0.115,0.00292,0.198,0.105,173.99,238086,0,29,9,5Wt6kUP0OX2IUx1XW12UlN,"['Rameses B', 'Veela']",Against The Grain
2976,0.482,0.755,-5.597,0.0503,0.0115,0.744,0.11,0.0349,173.974,276062,0,23,7,43Gxv1C1Ct8565QXHgfWK4,"['Hiraeth', 'Bert H', 'Edlan']",Intercept (Hiraeth Remix)
2977,0.457,0.942,-3.605,0.0508,0.00756,0.000889,0.0957,0.141,173.951,283579,0,34,9,0ucdnfv1uvBcvmlFZbP94y,"['Polygon', 'ROSE']",All The Way
2978,0.387,0.925,-3.235,0.04,0.0854,0.00963,0.159,0.0523,173.924,184135,0,34,9,0UVMGMcNVdA0SuPm47xaHT,"['Andromedik', 'imallryt']",Running
2979,0.439,0.942,-3.093,0.0392,0.000272,0.755,0.0647,0.232,173.976,276203,0,32,7,62CU12eNCRzLTgqgVK7z0H,['METHOD'],No More Us
2980,0.432,0.956,-3.388,0.0503,0.00271,0.943,0.0793,0.186,175.012,341684,0,26,7,1mkMcLOA7YTd6SAKgL9A7N,"['Nelver', 'Nic ZigZag']",Now That It's True
2981,0.515,0.948,-2.72,0.04,2.34e-05,0.113,0.044,0.474,174.018,273103,0,28,9,2fMpcwNkVa1bj6wxADpwAa,"['Kove', 'T & Sugah', 'Ayah Marar']",Be There - Kove Remix
2982,0.549,0.783,-5.335,0.0457,0.0016,0.875,0.0952,0.0599,175.026,266792,0,22,7,0Gh0zC1iXujb6mjh2B7ASs,['Matt View'],Be There
2983,0.691,0.659,-5.735,0.0673,0.0391,0.761,0.117,0.755,85.007,274899,0,21,11,751ptOiHpJFPpNmrrkIbUK,['Nymfo'],The Girl Next Door
2984,0.311,0.826,-5.56,0.0463,0.00132,0.83,0.106,0.104,87.526,293871,0,23,7,3DI0DCgSU2hBHYEpNmqLv8,['Matt View'],Come Clean
2985,0.421,0.664,-6.478,0.0533,0.00525,0.702,0.109,0.131,86.939,279859,0,19,10,1aOPKVM1qxAkPRF92RiBpr,['Nymfo'],Before Dawn
2986,0.666,0.782,-5.766,0.0539,0.00298,0.00432,0.0453,0.307,174.009,269235,0,16,9,6eCbd2ZAdlI0UYJ3QGXSWS,['Nymfo'],You Are Not The One
2987,0.608,0.687,-8.126,0.0787,0.0827,0.00661,0.0717,0.343,85.901,317181,0,26,1,0R49rmt982lsVFK3nDNJiP,"['Nymfo', 'Riya', 'Collette Warren']",Patience
2988,0.483,0.703,-5.967,0.0407,0.00116,0.163,0.124,0.0394,86.983,331717,0,27,10,48v9yscIyNKgAOVsrE2RNi,"['Telomic', 'NCT', 'Dualistic']",Lost & Found - Telomic Remix
2989,0.637,0.72,-4.731,0.0453,0.106,0.283,0.111,0.339,174.068,300548,0,28,9,5PsU87jOgPewp4dF7UHEP0,"['Low:r', 'Mess Jilla']",Beams
2990,0.417,0.889,-4.575,0.0769,0.000489,0.38,0.0955,0.0639,172.037,279852,0,23,7,08XPGnfK573KJTfm8ZB8FO,"['Rameses B', 'NCT', 'The Outsiders', 'Ida']",Overcome - Rameses B Remix
2991,0.532,0.938,-2.823,0.0415,0.000589,0.882,0.212,0.235,174.009,298173,0,14,7,5HO1yPNE1JzC5Zm8k53YFL,['Low:r'],Bawlin' Out
2992,0.615,0.874,-4.805,0.0683,0.0329,0.407,0.0455,0.45,172.016,253607,0,26,7,5QbFh0dn8ViphenGZmoBo7,['Nymfo'],Touch My Hand
2993,0.598,0.936,-3.208,0.0941,0.000682,0.844,0.27,0.0393,174.069,273378,0,13,7,4do8GnE87AatFGmNib2E9f,['Low:r'],Get Movin' VIP
2994,0.615,0.942,-3.243,0.0686,9.5e-05,0.837,0.332,0.404,174.081,249905,0,13,7,5qByQwOPmSkokKRG7m2pN2,['Low:r'],Stuck Inside
2995,0.378,0.97,-3.324,0.046,0.000224,0.95,0.238,0.0368,171.965,165225,0,22,7,5a6tFMjjJLOngAbAGatJHe,"['WATEVA', 'NCT']",So High - NCT Remix
2996,0.598,0.936,-3.208,0.0941,0.000682,0.844,0.27,0.0393,174.069,273378,0,12,7,69tSahaUvXpWA14dXGzYEl,['Low:r'],Get Movin' VIP
2997,0.303,0.955,-2.933,0.0877,0.0025,0.826,0.242,0.108,173.982,279280,0,26,7,2SxfIE6SzGoJgp48gHfFEG,['T & Sugah'],Sky
2998,0.46,0.934,-3.63,0.0563,0.00359,0.8,0.0813,0.0593,174.986,319871,0,24,7,3ycmwIg5ObpQSA87FdQTEc,"['Hiraeth', 'Gobs De BXL']",Through The Silence
2999,0.367,0.913,-3.813,0.0411,0.00262,0.12,0.122,0.169,173.904,170647,0,37,9,5MexmPWHh8caUNsEAPpVfE,"['Polygon', 'bvd kult']",I Got You
3000,0.584,0.984,-3.784,0.0661,0.000294,0.848,0.103,0.0363,174.036,259581,0,19,7,2nhXa36Brkshn9JsKAUXfj,['Hiraeth'],Reflections
3001,0.589,0.819,-7.274,0.0536,0.0245,0.925,0.0732,0.269,171.95,295839,0,17,7,6vXDQKtSroYmx3nBREUWAL,"['Kori', 'Bert H']",Nobody But Myself - Bert H Remix
3002,0.585,0.872,-4.758,0.0562,0.011,0.85,0.345,0.441,174.03,333393,0,16,7,0nbx6fZRO8Mizg0Sp8tE42,"['Polaris', 'Nelver']",EOS
3003,0.668,0.608,-6.678,0.0782,0.047,0.0271,0.104,0.0864,172.048,249767,0,27,9,0AC7jvTAg7uSJBAnf0KVoa,['Murdock'],Pull Me Down
3004,0.441,0.952,-3.742,0.0435,0.000609,0.407,0.963,0.185,173.99,254056,0,20,5,5YAbtAsLp2GZ6Jdlr9FTUA,['Phonetic'],Feel Good
3005,0.438,0.915,-3.831,0.0411,0.00171,0.793,0.074,0.0433,174.016,229781,0,43,7,0cvxGtA2GcmiB1YXKEqosQ,"['Maduk', 'Jelvin']",Transformations
3006,0.347,0.78,-6.651,0.0718,0.0153,0.00254,0.118,0.219,173.995,263739,0,27,9,4xqbNnW45Qr11tfyGpRT9j,"['Feint', 'Rameses B', 'Leah Rye']",Starseed - Rameses B Remix
3007,0.453,0.877,-3.153,0.0355,0.00158,0.902,0.0779,0.0347,171.98,298455,0,41,7,59yeSrtTfW0yV6uwgwzbal,"['Above & Beyond', 'LTJ Bukem']",Homecoming - LTJ Bukem Remix
3008,0.685,0.947,-7.343,0.0515,0.00104,0.884,0.0865,0.0398,172.0,357209,0,20,7,7n5mZ74qyTJ8xQH66IxsCc,['Cutworx'],Hope
3009,0.698,0.654,-6.334,0.0965,0.00121,0.886,0.171,0.253,171.97,312882,0,14,7,5ByYzKoaHPUh3cWYO4fahu,"['Cutworx', 'Bert H']",Unpredictable
3010,0.276,0.865,-2.233,0.178,0.000583,0.00118,0.56,0.271,174.039,292414,0,38,5,4CDTHGXvoZTFGGT9yjDMn6,['Feint'],Weavers
3011,0.254,0.717,-5.623,0.0665,0.143,0.0772,0.129,0.102,173.742,278000,0,42,9,7LKm8GVnMcDMXfDyhVcODr,"['Feint', 'Leah Rye']",Starseed
3012,0.459,0.789,-6.403,0.0348,0.296,0.95,0.104,0.151,174.025,270345,0,31,7,51coyjFM2iecFNv9fWoZmt,['Feint'],Silent Light
3013,0.443,0.928,-3.687,0.0486,0.000844,0.843,0.11,0.18,173.871,317105,0,21,7,5oJZ28mJZAsQXB7yTXS3Xe,"['Feint', 'gyrofield']",Silent Light - Gyrofield Remix
3014,0.512,0.826,-4.072,0.0325,0.000959,0.00206,0.238,0.0399,87.506,269943,0,29,9,1nRH5X3LqSj3tJmOjjCN1w,['Murdock'],Waterfalls
3015,0.416,0.912,-5.259,0.0426,0.000272,0.0286,0.199,0.0829,173.992,249919,0,46,9,2YbpRcRomPCdnChIcgQo0D,"['Maduk', 'Lexurus', 'RIENK']",New Beginning
3016,0.614,0.924,-2.772,0.0661,0.413,0.00261,0.365,0.604,175.123,183031,0,20,9,06A15nSgFGTMSH1NT4PSgt,['Edlan'],Us Against The World
3017,0.43,0.937,-4.241,0.0434,0.074,0.884,0.104,0.12,174.042,228700,0,30,7,2OHV9DHKdLIJxI5NW8ew7I,"['Maduk', 'ANVY']",Ready Now
3018,0.527,0.923,-5.008,0.0414,0.00128,0.794,0.411,0.287,173.974,297847,0,19,7,4K7c0QbdrAiXyV3TSxq5e9,"['Aperio', 'Georgia Ward']",Devotion
3019,0.672,0.958,-3.644,0.0528,0.000654,0.838,0.0707,0.455,174.001,318239,0,26,7,4ZbddnJFInDFO51tPgmnGW,['Dustkey'],Keeping Yourself Warm
3020,0.501,0.774,-4.805,0.0356,0.000633,0.765,0.0849,0.101,174.009,251047,0,21,7,4ofMM6SzN4JSKFvEhTdObw,['Low:r'],Love Hearts
3021,0.521,0.916,-3.249,0.0463,0.000229,0.5,0.0545,0.0849,173.995,353471,0,32,7,2UTOWXK3ZxBT7oviB4dMsH,['Dustkey'],Over The Moon
3022,0.478,0.926,-3.807,0.0412,0.0568,0.901,0.0788,0.0351,176.01,228657,0,27,7,4fakvi035bhPOzg6TCONKF,['Maduk'],Stay Like This
3023,0.35,0.954,-3.44,0.0407,8.89e-05,0.321,0.0802,0.193,173.926,312853,0,33,9,4RFOjJjQ0Y4Nrz0PNzjLtc,['Voicians'],Mask Of Joy
3024,0.288,0.849,-3.853,0.0451,0.000821,0.334,0.104,0.037,174.027,305747,0,0,7,1qipdDyJNJhpBVuMPmdSHK,"['Sub Focus', 'Pola & Bryson']",Follow the Light (Pola & Bryson Remix)
3025,0.408,0.945,-2.92,0.0396,0.000535,0.893,0.0716,0.078,174.053,300690,0,34,7,6G5yZex64bnBcyYHZrnRx6,['Cream Blade'],Overdose
3026,0.668,0.959,-2.815,0.0565,0.0291,0.866,0.161,0.317,171.976,291982,0,18,7,2PQ7sNc3zgSqXovkPk72M2,"['Aperio', 'Low:r']",Asteroids
3027,0.536,0.919,-2.526,0.0374,0.000403,0.819,0.34,0.255,174.022,295372,0,20,7,0Me1TVXnyI1jfmhF1bfpys,"['Aperio', 'Low:r']",Nova
3028,0.582,0.797,-7.109,0.0391,0.0269,0.00388,0.104,0.0982,87.008,297964,0,19,11,3ibmC5moJJlwWiGemklkfc,"['Andromedik', 'Edlan', 'Ayah Marar']",First To Go - Edlan Remix
3029,0.49,0.723,-7.238,0.0411,0.00967,0.112,0.0557,0.0869,173.926,243138,0,20,9,1DkxkKR7SV8HK5XSDD2avg,"['Crash Comet', 'Dustkey']",Berlin
3030,0.525,0.803,-6.983,0.0419,0.000803,0.801,0.0773,0.0396,174.028,308924,0,19,7,0wmqvQ89YlKaBNU2QdjLKp,"['Humanature', 'Leniz']",Querencia
3031,0.538,0.842,-5.642,0.0383,0.0268,0.00119,0.137,0.163,86.999,252433,0,21,9,1n8kM2bDiAqGZZYCtOL98u,"['Hiraeth', 'Siege MC']",Distant Lovers
3032,0.691,0.784,-7.132,0.0715,0.00518,0.863,0.11,0.663,174.039,295057,0,20,7,1Ba54Gccn79EITSTFRq3dp,['Bert H'],Vibechaser
3033,0.493,0.822,-6.938,0.0462,0.0531,0.00289,0.0471,0.0929,173.953,298322,0,20,9,6bYQbb97dKdLHrBQF54EBO,['Aperio'],Are You And I The Same
3034,0.212,0.466,-10.203,0.043,0.157,0.938,0.0756,0.0398,174.015,346929,0,20,7,49HUYZr8iU0amj1DlMbRqk,['Polaris'],Love Letter
3035,0.616,0.709,-8.984,0.048,0.0558,0.804,0.0717,0.142,87.011,318240,0,30,10,2MgzjTW4ZNSI7tTxoheIe1,"['SLPSTRM', 'Monrroe']",A Place Beyond Belief - Monrroe Remix
3036,0.469,0.908,-3.17,0.0345,0.0134,8.35e-05,0.22,0.351,174.09,254634,0,39,9,1kXENS7Y2WsnkxBT2Qqj0M,"['Maduk', 'Marianna Ray']",Alone
3037,0.459,0.878,-2.633,0.0318,0.00088,0.0967,0.0832,0.167,174.014,217931,0,49,9,7H7AUeAy7rTG0fCCa1cGtm,['Wilkinson'],If You Want It
3038,0.661,0.78,-5.352,0.0546,0.0681,0.851,0.18,0.0668,174.005,291890,0,36,7,3FKHPk807KtTYigTRBTZZR,"['Maduk', 'Nymfo']",Farore
3039,0.63,0.666,-5.372,0.0533,0.000846,0.808,0.118,0.156,174.987,356259,0,26,7,7bk2Up4X6DulSlh2u0hqUb,"['Aperio', 'Seba']",Metropolis - Seba Remix
3040,0.532,0.776,-5.23,0.0352,0.0401,0.603,0.107,0.264,172.999,305869,0,28,7,0V631M5IQskXiu7uwyjW4y,"['Dustkey', 'Sinne']",Take A Moment
3041,0.399,0.883,-4.635,0.0358,0.00286,0.92,0.119,0.216,174.007,254634,0,18,7,5qdIhKIvz9x5wdoQivZeqP,['Maduk'],Alone - Instrumental
3042,0.699,0.704,-6.056,0.0674,0.482,0.946,0.0987,0.2,174.03,252153,0,23,7,14j7o6HXLrf19sBBLwW8q3,['Telomic'],Paro
3043,0.516,0.631,-6.036,0.0472,0.0609,0.563,0.328,0.0788,173.988,318795,0,37,7,336b2OagiAyVIlaCcmHhQ9,['Rameses B'],Escape
3044,0.611,0.758,-12.22,0.0659,0.0625,0.74,0.0647,0.0399,174.933,284138,0,44,7,3R9b1PpbmKKZ24rJpRnX5X,['S.P.Y'],I've Been Missing You
3045,0.551,0.618,-8.034,0.0606,0.00169,0.39,0.0813,0.0756,174.021,291715,0,28,7,07BwnbP2BneDO02imOLSIY,"['Sektor', 'Subsequent', 'V O E']",Run From The Sun
3046,0.472,0.89,-5.237,0.0482,0.00026,0.842,0.168,0.119,174.021,316085,0,36,7,7zckXyvE4mKz7DuTNNljWD,['Technimatic'],Lightwave
3047,0.508,0.912,-3.586,0.0646,0.00324,0.727,0.222,0.0377,174.978,343057,0,17,7,2NOwLCih7YmU7A5IEwmJZe,"['Melinki', 'Freek', 'Tom McCorkell']",Falling
3048,0.47,0.95,-4.483,0.0529,0.0097,0.527,0.0799,0.0593,173.064,286476,0,36,7,4hgr3Zc3GhGaoq9CWxv1I2,['High Contrast'],Remind Me - High Contrast Jungle Mix
3049,0.527,0.833,-2.659,0.0403,0.00207,0.894,0.117,0.0574,172.036,301595,0,16,7,4eyAaMXvMgURdvRpiyFlCb,['Melinki'],25 Hours
3050,0.37,0.968,-3.802,0.0406,0.000552,0.0474,0.367,0.489,174.022,204214,0,29,9,71FqG9HDiaihGUd7ECJwle,"['Lexurus', 'Polygon']",Waveline
3051,0.35,0.832,-3.497,0.0418,3.1e-05,0.227,0.0691,0.081,173.888,329188,0,28,9,6fYl5gwptm9smgU76YtevY,['Lexurus'],Oblivion
3052,0.551,0.786,-5.021,0.0337,0.00441,0.0538,0.109,0.356,87.001,215143,0,27,1,4PDHIlIWGWoyvADVDU7SXa,"['Lexurus', 'Roses']",Reminiscence
3053,0.463,0.921,-3.189,0.0414,0.00364,0.775,0.314,0.038,174.009,253993,0,22,7,0NA91HgDBh4sZXAEcc6S5Y,['Hiraeth'],New Dawn
3054,0.497,0.927,-2.772,0.0502,0.00434,0.00148,0.113,0.563,173.98,237284,0,41,9,0laSPpzgD2rNatLXQwTyM2,"['Andromedik', 'Patch Edison']",You & I
3055,0.477,0.924,-3.68,0.0354,0.00255,0.000317,0.166,0.416,174.0,278131,0,35,9,1H2v0EkQQ98dSK1cSLVC0I,"['Artino', 'Georgia Michel']",Hall Of Fame
3056,0.63,0.78,-7.005,0.046,0.00545,0.885,0.12,0.0398,174.018,320459,0,20,7,6YBABbOmrOKfkImT6AzEsT,['Edlan'],Tantra
3057,0.478,0.947,-3.974,0.0425,0.000404,0.709,0.137,0.0387,173.981,276234,0,31,7,6dORa7jDwkLcq4AaQxLA4t,"['Jon Void', 'Coastal']",Move It
3058,0.413,0.965,-3.16,0.0379,0.00059,0.061,0.2,0.196,174.008,276234,0,30,9,4jaDn9wOPzjbHI3wHCr4Gd,"['Jon Void', 'Michael Jo']",In Too Deep
3059,0.302,0.901,-2.264,0.0758,0.00466,0.000136,0.181,0.371,173.917,180547,0,31,9,3cf2cIs10OVDxhI3K4uoiO,"['Andromedik', 'Voicians', 'Used']",Won't Let Go - Used Remix
3060,0.497,0.933,-3.661,0.0298,0.0678,0.00497,0.0821,0.341,140.014,281517,0,33,9,4m9IUdUUbnXrnvWvnOcNU8,"['Maduk', 'J Fitz', 'Ella Noël']",Our Love Will Grow
3061,0.348,0.922,-3.48,0.0385,0.00131,0.79,0.0988,0.307,171.937,248721,0,33,7,6ZPpy9nlOq2xDw054bjoS9,"['Artino', 'Ruth Royall']",Never Let Me Go
3062,0.722,0.857,-4.961,0.0426,0.152,0.615,0.0882,0.161,120.005,296010,0,21,10,0oUYV5FcE6mvEoTcQJe4fg,"['Bert H', 'Elle Chante']",Left Unknown
3063,0.637,0.938,-6.804,0.0635,1.68e-05,0.927,0.0845,0.0672,174.053,292949,0,21,7,6CH74CDfB2dFqiblNFofDg,['Edlan'],Painted Smiles
3064,0.397,0.535,-8.736,0.0636,0.401,0.847,0.0947,0.33,86.145,274208,0,19,6,0GU5tu7BhrU9YGuIU92VB0,"['Bert H', 'Sydney']",Truth Of A Lover
3065,0.428,0.922,-3.819,0.0726,0.0182,0.00226,0.0887,0.277,174.025,263751,0,25,9,7vDoB0NFH0S2mONtvuGoFC,['T & Sugah'],French Fries
3066,0.671,0.749,-5.425,0.0727,0.000159,0.923,0.131,0.25,173.998,248476,0,16,7,1p7KzGmZKg1YfWRGt8G7Ux,['Telomic'],Rewired
3067,0.702,0.871,-5.725,0.0704,0.00295,0.912,0.0952,0.0981,174.023,272230,0,21,7,1PF0Wxssc8ueLguaHsQbHv,['Edlan'],Morning Sun
3068,0.384,0.962,-1.317,0.0546,0.000123,0.775,0.74,0.0343,173.976,287241,0,23,5,1d3s2e1Atykyigz4dhEIMY,"['Lexurus', 'Rhode', 'Justin Hawkes']",Magnify - Justin Hawkes Remix
3069,0.721,0.912,-5.536,0.0979,0.00733,0.00493,0.117,0.21,87.05,276897,0,18,11,1AWZSTg3kw49a9MRnhUdjv,"['Edlan', 'T:Base', 'T.R.A.C.']",I Found You (feat. T.R.A.C.)
3070,0.485,0.947,-6.456,0.0459,0.194,0.725,0.346,0.0731,174.018,279912,0,17,7,4s374WUFj89DiMF2QP1KRO,"['Edlan', 'Phil Tangent']",Calling on You
3071,0.369,0.794,-5.744,0.0381,0.00655,0.00743,0.265,0.149,173.974,290451,0,41,9,4GV6rBhB2tdFNo1MmcpfNq,"['Polygon', 'Martin Jasper']",Coming Home
3072,0.517,0.94,-3.327,0.0989,0.000182,0.274,0.104,0.0381,172.0,280665,0,18,9,0VAdaiyi6wKTSsTlBXTb8U,"['Jon Tho', 'flowanastasia']",Awakening
3073,0.621,0.974,-6.424,0.206,0.0043,0.612,0.0722,0.276,173.916,274125,0,13,7,3S3X4I9ZacNONKEdE5xyWW,"['Edlan', 'Nymfo']",Warehouse Tune
3074,0.596,0.785,-7.246,0.0478,0.0126,0.704,0.0587,0.0856,174.012,290858,0,13,7,7MY3u2aqFLwduYFFkFSBIS,"['Bert H', 'Hiraeth']",In The Rain
3075,0.333,0.955,-4.034,0.043,0.000417,0.0151,0.0921,0.167,173.96,272257,0,22,9,3nhqkjTyAw99GlrqkreqWZ,"['Maduk', 'Gid Sedgwick']",Poison
3076,0.517,0.94,-3.327,0.0989,0.000182,0.274,0.104,0.0381,172.0,280665,0,13,7,6y2spv5KL83cb7JLR6Soi1,"['Jon Tho', 'flowanastasia']",Awakening
3077,0.419,0.911,-4.378,0.0458,0.00852,0.702,0.0784,0.206,173.993,249529,0,15,7,1gB4WuGtA8UrKjzE95i2GZ,['Maduk'],Bringing Me Down
3078,0.403,0.95,-4.588,0.0371,0.000133,0.111,0.133,0.148,174.009,252566,0,28,9,1GJxWba2egokC4OQaTO0q2,"['Andromedik', 'RIENK']",Break Away
3079,0.639,0.976,-3.439,0.053,6.87e-05,0.828,0.0813,0.506,174.029,269166,0,15,7,4mqBCBdOuyHo2Fr9xr3EOc,"['Surreal', 'Motiv']",Smoke Dreams
3080,0.383,0.964,-3.472,0.0975,9.88e-05,0.167,0.12,0.188,174.023,232931,0,30,9,3Li9ML7jzuVcwV17bmPJ9p,"['T & Sugah', 'Voicians']",Days Away
3081,0.511,0.917,-4.558,0.0457,0.000745,0.919,0.297,0.25,176.554,337666,0,14,7,7KYoI3sqPQv80FQ6EIzFZ9,['Natus'],Be True To Me
3082,0.631,0.958,-4.373,0.0464,0.000389,0.815,0.106,0.376,175.074,247057,0,12,7,27SoVgNTzklyD74geTMwjK,"['Matt View', 'Marvel Cinema', 'Diligent Fingers']",All On Me
3083,0.564,0.803,-4.352,0.0433,0.0126,0.86,0.172,0.22,174.004,294991,0,18,7,6aWAWYzioxLM04d6xcAy7a,"['Low:r', 'SiLi']",Just The Start
3084,0.511,0.788,-4.303,0.0419,0.000488,0.759,0.173,0.0398,173.954,271078,0,16,7,7iE8oTJXyhjKxGG1cznmgD,['Henry'],Head In The Clouds
3085,0.5,0.685,-6.454,0.038,0.00111,0.0688,0.0718,0.0765,174.03,315071,0,19,9,7fn2IquBmtqJDQNEI3osn3,"['Edlan', 'Smote']",Skyfalls
3086,0.493,0.992,-2.258,0.0664,8.06e-05,0.906,0.146,0.12,174.056,252504,0,32,7,6CQPEzKVvfyZy0UX4yBNmg,"['Lexurus', 'Dualistic']",Continua
3087,0.641,0.579,-6.104,0.044,0.0239,0.178,0.171,0.0623,87.016,325717,0,19,10,2Rm6wL0MMPNiHf7pUZtiTy,"['Operator Unknown', 'Leo Wood']",Are You Still Around
3088,0.575,0.676,-4.947,0.0388,0.266,0.877,0.123,0.194,175.978,223525,0,32,7,2OVQjXbQ2Ctw7Pdv7SgqhM,"['Maduk', 'Amanda Collis']",Fire Away
3089,0.564,0.593,-5.764,0.0416,0.0172,0.836,0.381,0.138,171.993,270341,0,16,7,6qW8HxWXW5uR73Cw2AiS0n,['Zombie Cats'],Let Go
3090,0.631,0.958,-4.373,0.0464,0.000389,0.815,0.106,0.376,175.074,247057,0,17,7,3ALrfXmZn4y0rhzLTO5nTj,"['Matt View', 'Marvel Cinema', 'Diligent Fingers']",All On Me
3091,0.64,0.745,-4.612,0.058,0.0355,0.754,0.368,0.499,174.028,270545,0,25,7,0EA6WYeevBIiM7pJi8naTr,"['Low:r', 'SiLi']",Chubby Bubbler
3092,0.433,0.855,-5.337,0.0371,0.000812,0.672,0.134,0.0584,171.967,318401,0,25,7,0AlOaRmTPTAR3GkYWUENQe,"['Fishy', 'Nostre', 'Lottie Woodward']",Radiate
3093,0.53,0.721,-5.204,0.044,0.000724,0.692,0.0683,0.0544,174.015,298885,0,20,7,4heG6IzOZWDKDZsIzW7VyZ,['Humanature'],Memories
3094,0.483,0.889,-5.268,0.0924,0.000713,0.00183,0.139,0.339,173.961,256752,0,35,9,1ZmFzNZ4wKaSwlJ9HGyFFt,"['Smooth', 'Zombie Cats', 'Sarah Pellicano']",Make Me Move
3095,0.473,0.934,-4.262,0.0404,0.0015,0.0378,0.253,0.312,173.99,270396,0,36,9,3q8U6iiputElHUHITXGw3P,['Fliwo'],Say It Now
3096,0.425,0.953,-3.016,0.0412,0.00206,0.000832,0.342,0.642,174.015,180554,0,33,9,0dql8ih8V3WDP2y2mMcuKm,"['Maduk', 'Lachi']",Taking Control
3097,0.563,0.963,-2.718,0.0506,0.000882,0.645,0.0397,0.0955,174.013,298149,0,30,7,3mzvhMf49zmS8zpG5sDXhV,['Leniz'],On Cloud Seven
3098,0.433,0.869,-4.95,0.0433,3.24e-05,0.825,0.129,0.0881,174.038,297872,0,13,7,79nWfXfQERpGNgbILLvyrP,['Minos'],Hold Ya Hands
3099,0.672,0.974,-3.436,0.0866,0.000916,0.757,0.0971,0.144,173.988,314683,0,17,7,07bCr1MgU2kIDfxqdsjC0U,['Low:r'],Oooga
3100,0.415,0.926,-3.438,0.0416,0.000153,0.439,0.345,0.171,175.029,262069,0,22,7,0dqkOFBYLu9Z7g97pVLisV,"['T & Sugah', 'Quoone']",Leaving
3101,0.569,0.748,-4.774,0.0592,0.00463,0.0116,0.0516,0.188,173.814,294598,0,30,9,5RUrEdi62hxsimCLm4IFPc,"['Telomic', 'Emba', 'Leah Rye']",Silver Lining
3102,0.396,0.938,-2.76,0.0649,0.000138,0.165,0.0943,0.146,175.98,221250,0,0,9,1ZRq76U7oNm3u9KFHbm9wM,"['hayve', 'imallryt']",Heavy Right Now
