,danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,explicit,popularity,clusters,id,artist,song_title
9171,0.661,0.273,-13.381,0.205,0.0469,0.551,0.13,0.0784,126.012,0,30,1,52a80UoQ2sVs0Z4k42K1fG,['The MFA'],The Difference It Makes - Superpitcher Remix
9172,0.7,0.673,-10.217,0.0374,0.28,0.24,0.102,0.143,122.008,0,32,9,3MEjDXwQWnDzqwRanBgFzm,"['Cubicolor', 'Patrice Bäumel']",Dead End Thrills - Patrice Bäumel Remix
9173,0.839,0.423,-8.408,0.192,0.804,0.891,0.109,0.193,123.008,0,0,5,68YRdMv167zby0ceobW8em,['Youandewan'],1988 - Original Mix
9174,0.8,0.694,-12.323,0.0412,0.000829,0.935,0.102,0.0342,125.994,0,11,1,63IQveVljqznNVXrydPJ20,['Recondite'],DRGN2
9175,0.796,0.731,-7.512,0.0435,0.00393,0.816,0.12,0.0755,126.008,0,28,1,2jrAh33W3IsE4YoxavC7mD,['Pryda'],Choo
9176,0.73,0.898,-11.266,0.0393,0.00859,0.775,0.0882,0.236,129.372,0,0,1,5114if1FxuXXnBVx5mMGM3,['Black Stone'],Future Line
9177,0.617,0.555,-12.555,0.0388,0.0653,0.89,0.104,0.128,125.0,0,24,1,6AXUbT2OLpXFQpbBYRfr3m,"['Mind Against', 'Ae:ther']",Solaris
9178,0.717,0.712,-13.605,0.0474,0.0177,0.907,0.104,0.0392,127.999,0,10,1,1H4bZzsp0QgkDcdd03H1PC,"['Sinfol', 'Octual']",Pale Blue Dot
9179,0.525,0.251,-14.759,0.0367,0.81,0.907,0.106,0.234,128.03,0,12,5,7DRmfuAYAlgX1GRr4hYy6o,['Monoloc'],Ground Disorder
9180,0.573,0.677,-14.552,0.0438,0.0133,0.854,0.0889,0.0493,130.008,0,2,1,0BlQ0ZWuNiGiKbVF9LPCH5,"['Sinfol', 'Octual']",Gold Juno Sword
9181,0.801,0.495,-11.698,0.0899,0.00716,0.903,0.0866,0.0757,125.002,0,23,1,4SKMrPrW8frZEI8AyqYXsv,"['Mind Against', 'Ae:ther']",Eclipse
9182,0.673,0.563,-13.899,0.0547,0.0105,0.872,0.0814,0.0905,125.978,0,21,1,2UK210IYDea0L1ufQc6NH6,"['Mind Against', 'Ae:ther']",Event Horizon
9183,0.792,0.813,-8.804,0.0563,0.21,0.902,0.106,0.374,120.996,0,23,1,1UgOnzhPO9rF0yL6MVvDvn,['Dorisburg'],Tundra
9184,0.617,0.501,-14.804,0.0384,0.00517,0.845,0.141,0.126,120.795,0,1,1,35qnegYTXmZ6IjAjfOMLpD,['Call Super'],Nervous Sex Traffic
9185,0.793,0.465,-11.581,0.0468,0.0301,0.897,0.1,0.115,122.996,0,0,1,74Vevvb4lrmYXnEg2ZLiCd,['Recondite'],Kauz
9186,0.848,0.617,-11.581,0.0443,0.101,0.894,0.565,0.472,124.007,0,0,4,4vMCbqG1EjcAUspVf3gqRs,['Recondite'],Corvus
9187,0.796,0.66,-15.944,0.0399,0.0325,0.928,0.111,0.038,129.003,0,20,1,2OQzVxMhAMOHjrVDdvf5wy,['Cryptik'],Radiance
9188,0.795,0.484,-8.279,0.0566,0.00698,0.886,0.155,0.356,124.001,0,0,1,32cIoXMqvA6WogFMpYDCqQ,['Reinier Zonneveld'],Abstinence
9189,0.88,0.501,-13.195,0.186,0.0474,0.846,0.209,0.532,120.004,0,16,1,0U3bIkEa8SJJq0qq5D4Jrd,"['Leo Grünbaum', 'Aerial East']",Bloom - Original Mix
9190,0.795,0.714,-8.81,0.0458,7.87e-05,0.891,0.0839,0.395,130.003,0,8,1,27TDfnxSJrPQKGvn0IIj5v,['Jon Hester'],A Distant Spark
9191,0.743,0.837,-10.136,0.0408,0.0539,0.825,0.51,0.0647,123.998,0,8,4,3AAzeAPu8mioUkeziZ7hfL,['Hunter/Game'],Dead Soul
9192,0.768,0.715,-9.2,0.0397,0.00203,0.914,0.0791,0.151,125.003,0,0,1,6pTsPqHRIgTDYblqNeODU5,['Tom Demac'],Sink Or Swim
9193,0.78,0.861,-8.826,0.0393,0.00156,0.849,0.157,0.373,123.015,0,31,1,3xONR6I5QGWYD3mTJG1q9V,['Jeremy Olander'],Panorama - Original Mix
9194,0.735,0.425,-16.34,0.0591,0.0156,0.756,0.384,0.14,125.013,0,6,1,2zQ4TfDq0HF8UkML0uByKO,"['Landside', 'Etapp Kyle']",Signs Of Change - Etapp Kyle Remix
9195,0.625,0.78,-11.606,0.0316,0.000511,0.897,0.111,0.162,128.003,0,0,1,3nwfMKqiLAEBXYCBHakzL9,['SHDW & Obscure Shape'],Nachtblende
9196,0.675,0.515,-13.441,0.0401,0.000142,0.904,0.093,0.0702,130.01,0,0,1,1hawfWSx3DWEuvXzEM8zrH,['SHDW & Obscure Shape'],Aus der Tiefe der Zeit
9197,0.467,0.528,-8.422,0.298,0.00286,0.00614,0.117,0.0673,125.059,0,2,6,5QLUm446DT07u61X5QL87H,['Voiski'],Happy Piece for Happy People Piece
9198,0.607,0.544,-12.889,0.0306,0.0599,0.782,0.204,0.118,130.009,0,0,1,7uZV2j0F2JD1iJ8nz9GX0k,['M83'],Don't Save Us from the Flames - Superpitcher Remix
9199,0.731,0.792,-9.246,0.0583,0.00112,0.862,0.082,0.755,116.999,0,0,3,3OOsgWQOTnDYWODWL53JqZ,['Passarani'],Wonky Wonky Wonky
9200,0.758,0.609,-9.204,0.0412,0.000421,0.91,0.109,0.442,121.004,0,29,1,2hqimz1lrGM7MaC9KqOgg6,['Denis Sulta'],Nein Fortiate
9201,0.734,0.612,-11.962,0.0411,0.00952,0.893,0.142,0.398,117.002,0,0,1,1hfPGcEqXwvVxs2sbOObDN,['Temples'],Strange Or Be Forgotten - Jono Ma Even Stranger Version
9202,0.85,0.592,-10.726,0.157,0.018,0.944,0.11,0.0603,127.009,0,34,1,6n85CqZrqbMjwQImS02tQx,['Patrice Bäumel'],Glutes
9203,0.631,0.568,-9.11,0.0311,0.00826,0.843,0.0859,0.226,125.015,0,10,1,7fz3mR7iVpjhry9asmXOm1,"['Howling', 'Alex.Do']",Phases - Alex.Do Remix
9204,0.608,0.647,-14.004,0.0433,0.0248,0.928,0.112,0.05,127.992,0,0,1,0fRNkxems4VdLj2y9S0sHb,['Tom Hades'],Morning Drops
9205,0.733,0.579,-11.778,0.0754,0.0113,0.87,0.111,0.227,129.992,0,15,1,6CygueUscHGKfHXCGMvUnW,['SHDW & Obscure Shape'],Am Ende Der Welt - Original Mix
9206,0.735,0.802,-6.155,0.0421,0.00205,0.87,0.0599,0.121,117.998,0,9,1,64no6AFhkpZp6NPmhpdHcK,['Arian 911'],7 Melodies
9207,0.617,0.581,-17.273,0.0415,0.0298,0.895,0.0922,0.0883,121.997,0,0,1,6h8MPaXf7g2TsgtiXK2vWb,"['Chloé (Thévenin)', 'Dixon']",The Dawn - Dixon Remix
9208,0.705,0.37,-13.882,0.0605,0.0748,0.837,0.101,0.0851,122.005,0,4,1,2AgPlzYXIyH4xCjOUFXZHQ,['Pisetzky'],Bakwas
9209,0.808,0.691,-14.705,0.0807,0.219,0.915,0.111,0.308,122.998,0,3,1,2D1Zyz7d6hiLOne2V62rKU,['Pisetzky'],Wand
9210,0.662,0.692,-12.181,0.0353,0.0168,0.863,0.0848,0.0828,130.003,0,0,1,52CfTfmdUZPMRrJ8SyKQf7,['Cryptik'],Havayah
9211,0.801,0.726,-7.641,0.159,2.25e-05,0.953,0.114,0.152,124.024,0,0,1,4A1CaZTRZGJ7PDsIk1F4ZV,['Citizen Kain'],Apathy - Original Mix
9212,0.807,0.807,-10.68,0.0578,0.042,0.86,0.0326,0.584,124.015,0,8,1,28RBa7FpEWMMJadaD4RcO1,['Joseph Ashworth'],Boa
9213,0.742,0.425,-16.197,0.0593,0.34,0.934,0.079,0.374,123.99,0,26,1,4VUihUOGVQdMjtM6dTIZsv,['Ae:ther'],Beyond The Lights
9214,0.741,0.604,-12.379,0.0867,0.113,0.868,0.135,0.13,123.979,0,34,1,1yOY12LfkzG9lHFlac2tub,"['Tale Of Us', 'Ovend']",Red Sky
9215,0.537,0.671,-12.874,0.0853,0.0062,0.876,0.0922,0.0815,120.021,0,17,1,32RPDCQJQsuRejunoanSev,['Denis Horvat'],Bruto
9216,0.822,0.584,-13.666,0.0501,0.0872,0.905,0.0792,0.278,128.002,0,22,1,2UnjcM8nDvwCZhttzhvSd9,['Keith Carnal'],Cloudy Monday
9217,0.811,0.639,-11.034,0.0485,0.00137,0.899,0.0959,0.0383,120.007,0,19,1,7ewrQzPjNG6d2ApvxSyLkW,['Recondite'],Hundred1
9218,0.754,0.807,-12.496,0.0472,0.36,0.949,0.1,0.622,123.997,0,15,1,34GwcV2HATDaBCQniIUATF,['Per:sona'],393
9219,0.799,0.649,-10.974,0.0735,0.0632,0.887,0.117,0.538,126.008,0,21,1,6z6gsh87rai342i0Bb9Hyz,['Mathew Jonson'],The Prophet
9220,0.804,0.729,-12.315,0.0673,0.000489,0.906,0.111,0.0809,126.004,0,15,1,6xmv8wcJVMqDNhAEdLESbz,['Black Peters'],Avenue B
9221,0.699,0.514,-16.72,0.0666,0.554,0.904,0.1,0.0704,122.0,0,17,5,6WaiPRpehOMCx1o74qTq0M,['DARSE'],Horus
9222,0.827,0.411,-10.787,0.0845,0.0136,0.918,0.109,0.0374,126.015,0,25,1,2gJZU8AmcPdaVShT7FANnn,['Mathame'],Timeshift
9223,0.733,0.459,-11.842,0.0587,0.0544,0.898,0.107,0.247,121.987,0,18,1,1rmfqdxlwvksAUFiTPnXH7,['Hunter/Game'],Illusion
9224,0.807,0.483,-13.238,0.0732,0.106,0.936,0.112,0.0379,126.015,0,16,1,4pyCt4j9PLcKCzCYZAnqcU,['Woo York'],Hypernova
9225,0.671,0.812,-11.784,0.0568,0.0229,0.879,0.0723,0.139,128.013,0,1,1,6kw3G5TagMB4uaEELhWSCD,"['HAKIMONU', 'Mind Against']",Insular Realms - Mind Against Remix
9226,0.676,0.868,-11.635,0.0481,0.027,0.907,0.111,0.0364,125.998,0,1,1,4mZEJUP3XinInNqg33uqU1,['DARSE'],Risonanze Armoniche - Original Mix
9227,0.598,0.489,-9.304,0.0302,0.141,0.797,0.107,0.0567,123.993,0,0,1,0nGOiz5Tm6tkacU8F2Q4i0,['Danus Kart'],Dreamed Place
9228,0.715,0.668,-9.254,0.06,0.00117,0.84,0.104,0.308,124.002,0,11,1,4jkJIaZ0KsDpYG8OZ4IBCQ,['Robert Babicz'],Mindset - Original Version
9229,0.798,0.86,-8.439,0.0527,0.00476,0.854,0.0723,0.031,126.013,0,0,1,5S4gVuDLww7pSG9zISqsLj,"['SHDW & Obscure Shape', 'Tale Of Us', 'Mind Against']",Die weiße Rose - Tale Of Us & Mind Against Version
9230,0.802,0.67,-12.134,0.111,0.133,0.748,0.095,0.441,120.022,0,1,1,5APIK13fok9zVGJGH2b3P6,"['Just Her', 'Ryan Murgatroyd', 'Bruce Loko']",Busy Minds - Bruce Loko African Techno Remix
9231,0.805,0.577,-9.982,0.0589,0.00833,0.934,0.103,0.321,122.985,0,0,1,51clotloAbKWzismMiPc66,['Undercatt'],Coral - Original Mix
9232,0.809,0.512,-16.327,0.072,0.00153,0.932,0.0712,0.17,123.99,0,0,1,1v3a9w5kdaiCVgbJGfSnLC,['Dario Emme'],Chords
9233,0.86,0.417,-13.951,0.155,0.026,0.84,0.112,0.183,124.021,0,12,1,4MPfSJfRn8VqEQ2XJM4a0v,['Recondite'],Theater II
9234,0.693,0.793,-9.716,0.0492,4.59e-05,0.847,0.0849,0.232,122.007,0,0,1,76NqyIOIWC15SyWusyd8ip,['Sailor & I'],Black Swan - Maceo Plex Remix
9235,0.682,0.566,-13.495,0.0388,0.644,0.885,0.103,0.313,126.988,0,0,1,0p9p1YyVVYD42Ko7A4E5hO,['Etapp Kyle'],Astra
9236,0.715,0.684,-13.234,0.0449,0.225,0.919,0.107,0.0846,122.01,0,0,1,5vG0Km5MdgfmLTw7oIYgwn,"['Dahu', 'Nick Devon']",Worship
9237,0.795,0.733,-9.815,0.0464,0.034,0.932,0.0906,0.2,127.995,0,7,1,5ptWw8175VvFoc7QiAErBT,['Distant Echoes'],A Last Shimmer
9238,0.8,0.529,-10.938,0.0489,0.0329,0.907,0.114,0.337,121.996,0,9,1,2z361IIykTc5WSfJpthkJY,['Caldera'],Morning Traveller
9239,0.751,0.555,-13.54,0.0682,0.311,0.926,0.0795,0.211,122.992,0,0,1,4GyjnbruqoZEte3ZUHd3Co,"['M.A.N.D.Y.', 'Tim Green']",Montagsmaschine - Tim Green Remix
9240,0.704,0.727,-9.983,0.0519,0.000174,0.873,0.0635,0.0373,122.006,0,23,1,40YZxIWibZV4L2cBllTHcX,['Adana Twins'],Flower of Cane
9241,0.702,0.485,-10.504,0.0705,1.13e-05,0.929,0.114,0.0377,124.006,0,14,1,6yDXly0gVvFd4o4eqXqrBf,"['Citizen Kain', 'Kiko']","Meantime, Pt. 1"
9242,0.807,0.89,-6.625,0.0483,4.12e-05,0.917,0.0607,0.502,125.0,0,19,1,6kCVSeTP1pDK4NDpegzQ9b,['Layton Giordani'],Unspoken
9243,0.664,0.865,-14.011,0.0442,0.162,0.722,0.0954,0.128,129.012,0,10,1,7EKh3Rgtc1DboFyoJ88EcX,['Skream'],Face Down In The Water - Original Mix
9244,0.801,0.882,-11.534,0.0482,3.44e-05,0.95,0.0592,0.192,126.017,0,12,1,1MTiQMxFQIoREdCjLWMwZM,['Patrice Bäumel'],Sorcery
9245,0.738,0.473,-15.84,0.094,0.514,0.826,0.554,0.0381,127.995,0,0,4,6mq7QhBeQDlaHSQn0wbaHu,"['Attemporal', 'Audio Injection']",Att2 - Audio Injection Remix
9246,0.686,0.631,-13.478,0.0388,0.197,0.833,0.102,0.0368,121.997,0,5,1,45XlNLabho6hWzDyobZLoy,['Enos'],Distant Smoke
9247,0.75,0.912,-10.066,0.0402,0.000555,0.877,0.0919,0.151,124.996,0,37,1,1bTsBoRovfCaJ2L7uH42pw,"['Tale Of Us', 'Vaal']",Monument
9248,0.795,0.627,-9.659,0.0437,0.0444,0.889,0.11,0.1,125.0,0,30,1,3lvVoXVA0KOMzRhy6nyMR6,"['Tale Of Us', 'Vaal']",The Hangar
9249,0.728,0.398,-11.861,0.0503,0.00234,0.921,0.0821,0.362,122.009,0,0,1,6tpbzgC9XWsUJQOPOMeuLG,"['Le Carousel', 'Phil Kieran']",Carousel (Phil Kieran Mix)
9250,0.794,0.936,-11.956,0.0423,0.00155,0.929,0.109,0.04,127.001,0,16,1,1vlAQLAeoXMxvk627E463v,['Patrice Bäumel'],Engage
9251,0.713,0.847,-10.167,0.044,5.27e-05,0.865,0.112,0.0389,125.013,0,24,1,3veaRocpNihtbSwkAHefGp,"['Tale Of Us', 'Vaal', 'Barnt']",Monument - Barnt Remix
9252,0.755,0.66,-12.052,0.119,0.219,0.694,0.147,0.0784,122.0,0,0,1,5cmhek3A1aTbXDanNbw9Ze,"['Kwartz', 'Conrad Van Orton']",Decadent Grey - Conrad Van Orton Silent Dub
9253,0.77,0.725,-10.151,0.0381,0.0879,0.948,0.112,0.0368,123.011,0,10,1,23XkBm2tHtC89H9T8laBSm,['Recondite'],Nock
9254,0.796,0.484,-14.824,0.068,0.343,0.941,0.0857,0.148,125.003,0,12,1,4ol1azBMFGjkTRReLI7QbY,['Woo York'],Alien Worlds - Original Mix
9255,0.806,0.717,-13.529,0.116,0.454,0.899,0.0718,0.0386,126.015,0,12,1,0AiNhL3biJKKOcLqjE6iAa,['Woo York'],Uranium Echoes
9256,0.67,0.713,-15.143,0.0449,0.186,0.936,0.111,0.704,129.001,0,21,1,747mblCq2p4HgnsDFrvJJ8,['Etapp Kyle'],Opto
9257,0.493,0.651,-10.348,0.0782,0.000824,0.939,0.09,0.0622,125.972,0,1,1,4oyxUFEr66e70Up93xMKa2,['Ovend'],Marathon 2
9258,0.483,0.693,-13.574,0.0399,0.00572,0.808,0.111,0.0353,123.008,0,0,1,3IYmzZC3toEWctebTTPISa,['Monoloc'],Gipson
9259,0.66,0.673,-12.146,0.0443,0.0122,0.863,0.119,0.0352,125.001,0,36,1,3VwUw2BsgZ9D1U3uti1oRt,"['Tale Of Us', 'Vaal', 'Stephan Bodzin']",Monument - Stephan Bodzin Remix
9260,0.806,0.521,-9.095,0.0644,0.00157,0.67,0.0425,0.165,120.0,0,30,1,5EXuw91HUQM28mjkhGO4eM,['Roman Flügel'],9 Years - DJ Koze Remix
9261,0.803,0.7,-9.498,0.0638,0.00466,0.879,0.0354,0.383,120.013,0,21,1,7kxIYMvJ9qF6iM0q0jSXmN,['Brian Cid'],Dimensions
9262,0.796,0.572,-10.587,0.0614,0.216,0.91,0.0782,0.671,124.003,0,42,1,0PGVmGVnLNF58JFieI3p14,['Acid Pauli'],Nana
9263,0.772,0.542,-9.962,0.0625,0.00202,0.918,0.115,0.722,121.019,0,6,1,1Itwe9UAqQ0rcxQFuV0BHT,['Pablo Bolivar'],All clear
9264,0.66,0.503,-14.381,0.0376,4.1e-05,0.874,0.111,0.193,123.994,0,7,1,6fN5DjqJ3hcLMQafJ2YPcr,"['Na Nich', 'Vero', 'Svreca']",Time - Svreca Remix
9265,0.547,0.812,-9.455,0.06,0.019,0.741,0.0866,0.416,127.99,0,9,1,13w47G4iAbcQenbqkH3BIH,['Fabrizio Lapiana'],Far Away
9266,0.697,0.824,-8.169,0.0371,0.00054,0.782,0.107,0.0804,124.006,0,32,1,3PgIZG6N4bNzmBoqETxwPj,"['Gorillaz', 'Yotto']",Busted and Blue - Yotto Remix
9267,0.606,0.604,-16.018,0.0454,0.508,0.927,0.132,0.192,123.011,0,2,1,1qsbiaTVijtEdGpp9ix890,['Antonio de Angelis'],Le Onde - Original Mix
9268,0.8,0.716,-11.887,0.0638,0.000928,0.896,0.104,0.0874,127.009,0,1,1,3CvopibpPjTsGJOrCzXxFf,['Antonio de Angelis'],Elements - Original Mix
9269,0.717,0.747,-13.131,0.058,0.00289,0.886,0.0731,0.396,122.018,0,14,1,6gZ6WDI0T1cRp227cfcnZC,"['Damian Lazarus & The Ancient Moons', 'Patrice Bäumel']",I Found You - Patrice Bäumel Remix
9270,0.717,0.587,-14.887,0.0422,0.000351,0.928,0.0723,0.181,119.994,0,11,1,3CIiz5J8UQxuRo7dJuySll,['Fideles'],Secret Garden
9271,0.809,0.925,-7.564,0.0777,0.00416,0.93,0.0983,0.0386,124.987,0,2,1,63RDqQYKUoVcOOpkpAYvVU,['Reset Robot'],Bil'am's Donkey
9272,0.75,0.339,-12.758,0.0326,0.168,0.673,0.106,0.145,120.015,0,0,1,6PB1ccffcxDUvsJtViNEdo,['Kiasmos'],Thrown
9273,0.806,0.394,-14.038,0.13,0.00639,0.875,0.186,0.281,128.018,0,2,1,1LUEbrIIADyLwZmDtukbxd,['Sebastian Roya'],Distancias de Noche
9274,0.754,0.835,-8.351,0.0365,0.00031,0.907,0.121,0.107,126.03,0,9,1,5s6o7jzlMzUppJC0lJYrNF,"['Third Son', 'Haptic', 'Guy J']",Climb to the Sun - Guy J Field Trip Remix
9275,0.724,0.492,-11.917,0.0405,0.201,0.678,0.0976,0.126,120.003,0,47,1,2SmDsqV1mfn1dQ658EHpa3,['Rampa'],Necessity
9276,0.787,0.833,-11.069,0.0407,0.00179,0.82,0.092,0.226,122.009,0,23,1,2uClC1tHnBnW4KIitG1fR4,['Denis Horvat'],Lodi
9277,0.784,0.484,-14.987,0.0447,0.0987,0.905,0.15,0.0738,119.997,0,12,1,7cgi89hVNHKNK8lZGZeax2,['Skream'],Let It Go - Original Mix
9278,0.711,0.786,-12.373,0.0354,0.000691,0.819,0.108,0.296,128.998,0,0,1,1MnDnvBAmp4eVeqzUZzQRz,['Johannes Heil'],Gospel Thirteen
9279,0.727,0.82,-11.369,0.0473,0.0227,0.915,0.101,0.0785,122.001,0,41,1,7enI1KbQAwrMcu6Zf5FScf,['Stephan Bodzin'],Strand
9280,0.768,0.551,-13.985,0.0587,0.0296,0.831,0.0736,0.17,125.019,0,32,1,3E8J2JmkdGiTBldoqJ5yEB,['Stephan Bodzin'],Catamaran
9281,0.752,0.622,-9.026,0.0571,0.0203,0.847,0.0936,0.213,123.004,0,21,1,4wgCOOOwYT4CrucEGNiM39,['Mees Salomé'],Equivalence
9282,0.797,0.702,-13.635,0.0706,0.0126,0.936,0.133,0.206,119.995,0,19,1,7tSCXqS0evaolLl3jIuodQ,['Fideles'],The Border
9283,0.765,0.691,-11.111,0.0523,0.105,0.879,0.11,0.0604,122.012,0,12,1,6pO8tW3eYpRQC7jVp2j0kw,['Fideles'],Wired Mind
9284,0.789,0.734,-9.357,0.041,0.00425,0.818,0.0937,0.13,124.991,0,17,1,72HSHcBSi9nUiOxMXdkEoH,['Tim Engelhardt'],Reality
9285,0.627,0.783,-7.435,0.0328,0.000211,0.869,0.0513,0.0364,120.007,0,10,1,1Au18ifFBubzIK4J7Qz0Yt,['Phonique'],Elitess
9286,0.609,0.629,-8.702,0.0334,0.00732,0.935,0.103,0.0459,124.018,0,34,1,6u0A0WjtFsLAyNSyYjaPjK,['Mind Against'],Days Gone
9287,0.54,0.842,-10.881,0.0485,0.0131,0.893,0.217,0.12,125.009,0,2,1,3NY64UCxgc5t6p2PHSkq33,"['Somne', 'Portrait']",Revetment
9288,0.775,0.474,-15.341,0.0636,0.00963,0.943,0.108,0.0376,120.01,0,53,1,5WgW9bG91h4zRUnBr97d6c,"['Rampa', 'Adam Port', '&ME']",Muyè
9289,0.78,0.543,-11.038,0.0498,0.0425,0.846,0.0903,0.16,125.992,0,23,1,7D0sJIi62joQzcMpvhkf9A,['Mind Against'],Cloud Nine
9290,0.552,0.743,-11.981,0.0584,0.000251,0.844,0.378,0.0336,122.003,0,17,1,0BjetNSdK4FAuuCVtgLimz,['Denis Horvat'],Modelo
9291,0.744,0.814,-8.904,0.0449,0.00146,0.866,0.0974,0.115,121.001,0,23,1,0jPHioP5C4t9dnCJRE5mHK,"['DJ Hell', 'Adriatique']",Wir reiten durch die Nacht - Adriatique Remix
9292,0.804,0.399,-15.414,0.106,0.00742,0.845,0.1,0.0559,124.008,0,0,1,0UuJ6TJjNkHbsyABoPeChK,['efdemin'],There Will Be Singing - DJ Koze Remix
9293,0.766,0.298,-17.006,0.063,0.0108,0.73,0.101,0.158,123.988,0,0,1,50VJCcr7IfSE3otCYOh17q,"['Mind Against', 'Aether']",Covenant
9294,0.79,0.7,-8.169,0.0582,0.00058,0.881,0.0888,0.555,125.003,0,22,1,44pPbf4u7aKdzovF0PZnFL,['Reset Robot'],The Hanging Gardens of Babylon
9295,0.543,0.806,-10.572,0.0372,0.0284,0.898,0.11,0.228,120.948,0,0,1,4pQHEGtr44yytXhLf2CNlG,['John Monkman'],INAWIO - Original Mix
9296,0.726,0.833,-12.403,0.045,0.263,0.904,0.105,0.115,125.0,0,0,1,3caxzXPyqHBbzObJHflmFJ,['Boston 168'],Phenomena
9297,0.683,0.765,-10.647,0.0336,0.00436,0.805,0.154,0.202,123.039,0,1,1,1I8E45nF4Yv7sdmHq7MloM,['Andrei Craivan'],Bajorrelieve
9298,0.752,0.736,-10.155,0.0532,0.00277,0.902,0.0937,0.373,124.997,0,23,1,2xtTXPWJAbCVD5t5reiTja,"['Gabriel Ananda', 'John Digweed', 'Nick Muir']",Tachyon Dream
9299,0.776,0.776,-9.766,0.0458,0.024,0.822,0.114,0.0374,121.985,0,0,1,2br5gXizds1u37rGnDsTdJ,"['Tunnelvisions', 'Aera']",Guava - Aera's Sunset Remix
9300,0.716,0.778,-10.031,0.0331,9.66e-05,0.876,0.0964,0.0278,121.011,0,38,1,4ukLAzXMLNzr9yxjlH7mJF,['Adriatique'],Voices From The Dawn
9301,0.807,0.497,-11.137,0.0415,0.012,0.886,0.112,0.469,123.009,0,39,1,1W34fm437pe2u3mWBpGyx0,['Adriatique'],Ray
9302,0.655,0.661,-15.443,0.0511,0.0651,0.91,0.111,0.432,120.007,0,0,1,3symwX4BXCEv2UvMKsqt3W,"['Tale Of Us', 'Rødhåd']",Ricordi - Rødhåd Remix
9303,0.766,0.541,-13.807,0.0407,0.326,0.896,0.109,0.0352,125.019,0,21,1,53NV6WwHWFVZVtrFd8Awb5,['Rampa'],The Touch
9304,0.456,0.892,-8.261,0.0303,0.000165,0.93,0.156,0.389,123.001,0,0,0,3xkXTiPUuVaF8Acd0zL63Y,['Yotto'],Second Life
9305,0.66,0.761,-9.552,0.115,0.0223,0.801,0.0752,0.488,132.003,0,22,1,5fhyoycD1HVI4LwnrnJf44,"['Nathan Fake', 'Prurient', 'Overmono']",DEGREELESSNESS - Overmono Remix
9306,0.49,0.595,-14.089,0.0573,0.151,0.911,0.111,0.145,125.017,0,0,1,5ziRi48y4YXXNvi0qvk8jw,['dubspeeka'],Enter Theme - Original Mix
9307,0.514,0.785,-12.043,0.0415,0.0326,0.844,0.109,0.0354,128.008,0,0,1,39kb053lWESb36L5asjwkg,['KAS:ST'],33:33:00
9308,0.5,0.864,-9.362,0.0389,0.0141,0.885,0.144,0.0309,125.988,0,0,1,5LTp6BUKBI2njIFECwPjn9,['KAS:ST'],A1 - The Eternal Why
9309,0.813,0.767,-6.295,0.116,0.000118,0.911,0.099,0.143,123.02,0,6,1,6J75woYQ6Tk5VmNA5TOwVU,['Reset Robot'],Yourself
9310,0.769,0.872,-7.446,0.048,0.0102,0.926,0.111,0.137,125.001,0,10,1,5AhhrytSAW7nycF2MZUF3I,['Luca Marchese'],Transmit
9311,0.778,0.795,-12.687,0.0491,0.0027,0.928,0.0959,0.0398,124.005,0,11,1,2WsOOI6Irm4RJn8GpakHAv,['Adana Twins'],Zuul
9312,0.752,0.521,-12.427,0.0827,0.0046,0.874,0.109,0.159,126.016,0,0,1,4T7JW2eW45v52lbbl9SIeM,['Kevin de Vries'],Path to Immortality
9313,0.691,0.881,-11.297,0.0371,0.000383,0.812,0.351,0.183,124.001,0,28,1,7CfA2tVcEsqtdnNhYK7Q7g,"['Monolink', 'Patrice Bäumel']",Sirens - Patrice Bäumel Remix
9314,0.669,0.57,-14.192,0.042,0.0672,0.881,0.163,0.17,123.0,0,0,1,6LRC48pWnYdrbwQqSRHmT5,"['Oxia', 'Robag Wruhme']",Domino - Robag's Ewel Xmohl Nb
9315,0.741,0.907,-9.941,0.057,0.018,0.822,0.111,0.856,122.985,0,19,3,6plWxzX89sqtajF4QA9NFh,['Patrice Bäumel'],The Hatchet
9316,0.8,0.917,-10.022,0.0475,0.000826,0.929,0.109,0.0648,123.011,0,25,1,2FpNAzNlcq1sgwPg1dX6Hj,['Patrice Bäumel'],Serpent
9317,0.684,0.731,-11.74,0.0457,0.0763,0.852,0.0468,0.414,122.037,0,0,1,5tHdGyAc4hj16EN6KPaVwV,['Mees Salomé'],Ya Amar
9318,0.683,0.522,-10.124,0.0539,0.00119,0.896,0.0802,0.781,121.995,0,0,1,4eTAiXx7FxKYt0A2R6JbKK,['V'],1995
9319,0.578,0.841,-8.14,0.037,0.014,0.864,0.189,0.03,127.998,0,10,1,7qu2mqGg6K5z5yU8u8EFxq,"['Marco Bailey', 'KAS:ST']",Viserion - Kas:st Remix
9320,0.799,0.676,-13.297,0.0726,0.167,0.874,0.0767,0.141,121.996,0,19,1,12wa4DWJXbaBcaXhEIoi37,['Woo York'],Chasing The Dream
9321,0.798,0.705,-10.201,0.0575,0.00096,0.852,0.0828,0.365,119.982,0,42,1,7wZnt8sHhTMO8PA4o5Ah3n,['Pional'],Tempest
9322,0.8,0.586,-11.016,0.0863,1.86e-05,0.893,0.0724,0.0767,120.008,0,0,1,7JCXRbVZKoX7LxLZ4DeJZZ,['Guy Mantzur'],Lullaby
