danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
0.396,0.895,10,-1.753,0,0.0704,0.032,0.0125,0.165,0.182,96.176,audio_features,0w9bDd1FaBpYFXlILpWe3P,spotify:track:0w9bDd1FaBpYFXlILpWe3P,https://api.spotify.com/v1/tracks/0w9bDd1FaBpYFXlILpWe3P,https://api.spotify.com/v1/audio-analysis/0w9bDd1FaBpYFXlILpWe3P,247493,4
0.832,0.593,5,-6.014,0,0.0916,0.148,0.0,0.276,0.729,111.075,audio_features,1EZtB75i7g87yZzJucQKOq,spotify:track:1EZtB75i7g87yZzJucQKOq,https://api.spotify.com/v1/tracks/1EZtB75i7g87yZzJucQKOq,https://api.spotify.com/v1/audio-analysis/1EZtB75i7g87yZzJucQKOq,266680,4
0.352,0.763,5,-7.481,0,0.0339,0.0608,8.56e-06,0.249,0.291,98.069,audio_features,0rJA9FjhUTPywOUd0rlb1i,spotify:track:0rJA9FjhUTPywOUd0rlb1i,https://api.spotify.com/v1/tracks/0rJA9FjhUTPywOUd0rlb1i,https://api.spotify.com/v1/audio-analysis/0rJA9FjhUTPywOUd0rlb1i,226560,4
0.511,0.716,11,-9.509,0,0.726,0.198,0.0,0.265,0.61,173.749,audio_features,17GeGcmYQdNSpyiehJGiqd,spotify:track:17GeGcmYQdNSpyiehJGiqd,https://api.spotify.com/v1/tracks/17GeGcmYQdNSpyiehJGiqd,https://api.spotify.com/v1/audio-analysis/17GeGcmYQdNSpyiehJGiqd,446947,4
0.725,0.575,2,-9.769,1,0.0511,0.0301,4.84e-05,0.136,0.757,144.157,audio_features,51HiIbv8gO0HvwpmAxXAFe,spotify:track:51HiIbv8gO0HvwpmAxXAFe,https://api.spotify.com/v1/tracks/51HiIbv8gO0HvwpmAxXAFe,https://api.spotify.com/v1/audio-analysis/51HiIbv8gO0HvwpmAxXAFe,248560,4
0.62,0.638,0,-15.541,1,0.0361,0.0442,0.854,0.273,0.662,125.08,audio_features,3FpcRPsHXmKyDEJl9P1PsZ,spotify:track:3FpcRPsHXmKyDEJl9P1PsZ,https://api.spotify.com/v1/tracks/3FpcRPsHXmKyDEJl9P1PsZ,https://api.spotify.com/v1/audio-analysis/3FpcRPsHXmKyDEJl9P1PsZ,318067,4
0.771,0.927,11,-5.511,0,0.235,0.304,9.01e-06,0.0353,0.79,98.459,audio_features,2luOf21AqsHNdxRJBrx1d0,spotify:track:2luOf21AqsHNdxRJBrx1d0,https://api.spotify.com/v1/tracks/2luOf21AqsHNdxRJBrx1d0,https://api.spotify.com/v1/audio-analysis/2luOf21AqsHNdxRJBrx1d0,227867,4
0.647,0.833,3,-7.055,0,0.0321,1.21e-05,0.896,0.0818,0.18,128.004,audio_features,1tW68U1oqQbR03554n3Gb8,spotify:track:1tW68U1oqQbR03554n3Gb8,https://api.spotify.com/v1/tracks/1tW68U1oqQbR03554n3Gb8,https://api.spotify.com/v1/audio-analysis/1tW68U1oqQbR03554n3Gb8,486973,4
0.403,0.757,7,-9.931,0,0.0371,0.0496,0.848,0.305,0.573,157.957,audio_features,0Vl7qwKGWX5WLhznpC4hRu,spotify:track:0Vl7qwKGWX5WLhznpC4hRu,https://api.spotify.com/v1/tracks/0Vl7qwKGWX5WLhznpC4hRu,https://api.spotify.com/v1/audio-analysis/0Vl7qwKGWX5WLhznpC4hRu,315973,4
0.546,0.533,7,-12.258,1,0.0845,0.86,6.97e-06,0.926,0.617,83.883,audio_features,7ELRQhh1oVMPQCPUiUqrvH,spotify:track:7ELRQhh1oVMPQCPUiUqrvH,https://api.spotify.com/v1/tracks/7ELRQhh1oVMPQCPUiUqrvH,https://api.spotify.com/v1/audio-analysis/7ELRQhh1oVMPQCPUiUqrvH,146133,4
0.639,0.757,10,-12.351,0,0.0496,0.00559,0.0509,0.134,0.643,125.209,audio_features,1cWilR7SC3qyfl6emCvYf0,spotify:track:1cWilR7SC3qyfl6emCvYf0,https://api.spotify.com/v1/tracks/1cWilR7SC3qyfl6emCvYf0,https://api.spotify.com/v1/audio-analysis/1cWilR7SC3qyfl6emCvYf0,218840,4
0.408,0.544,3,-8.277,1,0.0333,0.653,0.0,0.512,0.446,119.112,audio_features,3F64pIPqvcujnwvcVLVZ64,spotify:track:3F64pIPqvcujnwvcVLVZ64,https://api.spotify.com/v1/tracks/3F64pIPqvcujnwvcVLVZ64,https://api.spotify.com/v1/audio-analysis/3F64pIPqvcujnwvcVLVZ64,194493,4
0.635,0.853,0,-3.926,1,0.048,0.121,0.0,0.371,0.372,112.964,audio_features,2wXhdaTnmkkFSOidKfnOxA,spotify:track:2wXhdaTnmkkFSOidKfnOxA,https://api.spotify.com/v1/tracks/2wXhdaTnmkkFSOidKfnOxA,https://api.spotify.com/v1/audio-analysis/2wXhdaTnmkkFSOidKfnOxA,232120,4
0.225,0.177,9,-14.423,1,0.0446,0.927,0.0325,0.0798,0.102,76.511,audio_features,5FqHD2EzklkD1DadhgxB5a,spotify:track:5FqHD2EzklkD1DadhgxB5a,https://api.spotify.com/v1/tracks/5FqHD2EzklkD1DadhgxB5a,https://api.spotify.com/v1/audio-analysis/5FqHD2EzklkD1DadhgxB5a,400033,4
0.656,0.588,0,-9.836,1,0.0247,0.0625,0.0017,0.0966,0.705,92.276,audio_features,3ArPxT1Wt0Yse6kBeCqGFe,spotify:track:3ArPxT1Wt0Yse6kBeCqGFe,https://api.spotify.com/v1/tracks/3ArPxT1Wt0Yse6kBeCqGFe,https://api.spotify.com/v1/audio-analysis/3ArPxT1Wt0Yse6kBeCqGFe,221707,4
0.866,0.681,4,-6.291,0,0.246,0.00608,0.0,0.294,0.385,94.689,audio_features,0YF8nmOpGYqzgCEkKNJp6m,spotify:track:0YF8nmOpGYqzgCEkKNJp6m,https://api.spotify.com/v1/tracks/0YF8nmOpGYqzgCEkKNJp6m,https://api.spotify.com/v1/audio-analysis/0YF8nmOpGYqzgCEkKNJp6m,365307,4
0.435,0.701,5,-3.096,1,0.029,0.278,0.0,0.253,0.851,64.524,audio_features,6WS5WiwzctmnI8YN9W3ND8,spotify:track:6WS5WiwzctmnI8YN9W3ND8,https://api.spotify.com/v1/tracks/6WS5WiwzctmnI8YN9W3ND8,https://api.spotify.com/v1/audio-analysis/6WS5WiwzctmnI8YN9W3ND8,155227,4
0.552,0.554,10,-14.569,1,0.0324,0.201,0.0855,0.377,0.774,135.712,audio_features,7EovLg8qd6it8b2eM380o3,spotify:track:7EovLg8qd6it8b2eM380o3,https://api.spotify.com/v1/tracks/7EovLg8qd6it8b2eM380o3,https://api.spotify.com/v1/audio-analysis/7EovLg8qd6it8b2eM380o3,237667,4
0.461,0.714,11,-9.159,0,0.313,0.504,0.0171,0.684,0.454,94.372,audio_features,3qebSLgUwaEqbwCM5sj5Kh,spotify:track:3qebSLgUwaEqbwCM5sj5Kh,https://api.spotify.com/v1/tracks/3qebSLgUwaEqbwCM5sj5Kh,https://api.spotify.com/v1/audio-analysis/3qebSLgUwaEqbwCM5sj5Kh,168920,4
0.26,0.331,4,-13.934,0,0.0324,0.653,0.0,0.191,0.431,85.963,audio_features,422kCwhe9nDgNDcYHdmsEl,spotify:track:422kCwhe9nDgNDcYHdmsEl,https://api.spotify.com/v1/tracks/422kCwhe9nDgNDcYHdmsEl,https://api.spotify.com/v1/audio-analysis/422kCwhe9nDgNDcYHdmsEl,295427,4
0.442,0.736,9,-9.546,1,0.0744,0.257,7.31e-05,0.157,0.597,134.21,audio_features,3sEoqiXNA1sjcY42cZKm6M,spotify:track:3sEoqiXNA1sjcY42cZKm6M,https://api.spotify.com/v1/tracks/3sEoqiXNA1sjcY42cZKm6M,https://api.spotify.com/v1/audio-analysis/3sEoqiXNA1sjcY42cZKm6M,227467,4
0.733,0.719,11,-7.72,0,0.0618,0.000229,0.547,0.0894,0.753,130.029,audio_features,3ToxQ1h56CW3lA2zcGtODh,spotify:track:3ToxQ1h56CW3lA2zcGtODh,https://api.spotify.com/v1/tracks/3ToxQ1h56CW3lA2zcGtODh,https://api.spotify.com/v1/audio-analysis/3ToxQ1h56CW3lA2zcGtODh,407213,4
0.369,0.996,10,-1.531,0,0.0931,3.83e-05,0.14,0.249,0.209,98.162,audio_features,3k6L0H08zSY5yRDgqI8fqx,spotify:track:3k6L0H08zSY5yRDgqI8fqx,https://api.spotify.com/v1/tracks/3k6L0H08zSY5yRDgqI8fqx,https://api.spotify.com/v1/audio-analysis/3k6L0H08zSY5yRDgqI8fqx,231853,4
0.799,0.345,10,-11.52,1,0.0276,0.748,2.39e-05,0.169,0.776,90.417,audio_features,3awuorsQsio2PUOvzq3hpd,spotify:track:3awuorsQsio2PUOvzq3hpd,https://api.spotify.com/v1/tracks/3awuorsQsio2PUOvzq3hpd,https://api.spotify.com/v1/audio-analysis/3awuorsQsio2PUOvzq3hpd,156874,4
0.226,0.926,8,-5.749,1,0.0817,0.00589,2.5e-05,0.296,0.59,168.713,audio_features,34PLpJWhWw4IFFAd2PWgo5,spotify:track:34PLpJWhWw4IFFAd2PWgo5,https://api.spotify.com/v1/tracks/34PLpJWhWw4IFFAd2PWgo5,https://api.spotify.com/v1/audio-analysis/34PLpJWhWw4IFFAd2PWgo5,166800,4
0.445,0.75,6,-7.159,1,0.035,0.00805,0.0,0.0358,0.466,95.957,audio_features,2xnsekcenMGafQ2hjEaIeg,spotify:track:2xnsekcenMGafQ2hjEaIeg,https://api.spotify.com/v1/tracks/2xnsekcenMGafQ2hjEaIeg,https://api.spotify.com/v1/audio-analysis/2xnsekcenMGafQ2hjEaIeg,230440,4
0.48,0.61,0,-7.042,1,0.305,0.0456,0.0,0.313,0.297,90.034,audio_features,4bEcoz1OcfMgUbp2ft8ieQ,spotify:track:4bEcoz1OcfMgUbp2ft8ieQ,https://api.spotify.com/v1/tracks/4bEcoz1OcfMgUbp2ft8ieQ,https://api.spotify.com/v1/audio-analysis/4bEcoz1OcfMgUbp2ft8ieQ,255653,4
0.738,0.87,10,-4.828,0,0.0508,0.154,0.0,0.172,0.966,124.997,audio_features,1bvsVJDGG7bXsvGKfwM3yV,spotify:track:1bvsVJDGG7bXsvGKfwM3yV,https://api.spotify.com/v1/tracks/1bvsVJDGG7bXsvGKfwM3yV,https://api.spotify.com/v1/audio-analysis/1bvsVJDGG7bXsvGKfwM3yV,235667,5
0.638,0.506,5,-9.868,1,0.0333,0.58,2.2e-05,0.0947,0.408,126.414,audio_features,2DDS5Rc6eYwCHxHIwg0Ewd,spotify:track:2DDS5Rc6eYwCHxHIwg0Ewd,https://api.spotify.com/v1/tracks/2DDS5Rc6eYwCHxHIwg0Ewd,https://api.spotify.com/v1/audio-analysis/2DDS5Rc6eYwCHxHIwg0Ewd,410253,4
0.591,0.884,5,-5.007,1,0.0343,0.000503,0.000123,0.149,0.328,124.528,audio_features,5TyMv9R9sjqz1gYm9sno46,spotify:track:5TyMv9R9sjqz1gYm9sno46,https://api.spotify.com/v1/tracks/5TyMv9R9sjqz1gYm9sno46,https://api.spotify.com/v1/audio-analysis/5TyMv9R9sjqz1gYm9sno46,173867,4
0.55,0.699,3,-8.793,1,0.0295,0.0804,0.0,0.346,0.648,126.306,audio_features,0Ai6qtPfiEYGCqBGJYWD1W,spotify:track:0Ai6qtPfiEYGCqBGJYWD1W,https://api.spotify.com/v1/tracks/0Ai6qtPfiEYGCqBGJYWD1W,https://api.spotify.com/v1/audio-analysis/0Ai6qtPfiEYGCqBGJYWD1W,228360,4
0.578,0.762,4,-8.962,0,0.0759,0.0042,4.53e-06,0.135,0.848,136.611,audio_features,63efsmQuATznBX8OeiBiZp,spotify:track:63efsmQuATznBX8OeiBiZp,https://api.spotify.com/v1/tracks/63efsmQuATznBX8OeiBiZp,https://api.spotify.com/v1/audio-analysis/63efsmQuATznBX8OeiBiZp,347120,4
0.835,0.571,8,-4.771,0,0.102,0.0716,0.0,0.0604,0.902,138.038,audio_features,6w1DBbA8akxHPiBQ6nAyJq,spotify:track:6w1DBbA8akxHPiBQ6nAyJq,https://api.spotify.com/v1/tracks/6w1DBbA8akxHPiBQ6nAyJq,https://api.spotify.com/v1/audio-analysis/6w1DBbA8akxHPiBQ6nAyJq,330600,4
0.469,0.642,2,-6.392,1,0.0572,0.328,0.000556,0.312,0.328,144.444,audio_features,3clhWrp0PBw7SjN3YFwd1x,spotify:track:3clhWrp0PBw7SjN3YFwd1x,https://api.spotify.com/v1/tracks/3clhWrp0PBw7SjN3YFwd1x,https://api.spotify.com/v1/audio-analysis/3clhWrp0PBw7SjN3YFwd1x,172840,3
0.633,0.787,2,-13.199,1,0.0453,0.0174,0.284,0.0406,0.923,152.351,audio_features,6ssQWlLTRrPj3FQpiko9JB,spotify:track:6ssQWlLTRrPj3FQpiko9JB,https://api.spotify.com/v1/tracks/6ssQWlLTRrPj3FQpiko9JB,https://api.spotify.com/v1/audio-analysis/6ssQWlLTRrPj3FQpiko9JB,206520,4
0.459,0.859,7,-6.983,1,0.0271,0.00078,0.00033,0.226,0.673,94.504,audio_features,7lLtUEHB8WbrlwFrot8zG5,spotify:track:7lLtUEHB8WbrlwFrot8zG5,https://api.spotify.com/v1/tracks/7lLtUEHB8WbrlwFrot8zG5,https://api.spotify.com/v1/audio-analysis/7lLtUEHB8WbrlwFrot8zG5,286173,4
0.791,0.803,7,-5.423,1,0.051,0.0138,0.283,0.0424,0.933,127.988,audio_features,18oVhm9pmWRU4tehf4j2kz,spotify:track:18oVhm9pmWRU4tehf4j2kz,https://api.spotify.com/v1/tracks/18oVhm9pmWRU4tehf4j2kz,https://api.spotify.com/v1/audio-analysis/18oVhm9pmWRU4tehf4j2kz,334787,4
0.568,0.495,1,-8.964,1,0.0299,0.353,0.0,0.0839,0.303,128.234,audio_features,7ySbfLwdCwl1EM0zNCJZ38,spotify:track:7ySbfLwdCwl1EM0zNCJZ38,https://api.spotify.com/v1/tracks/7ySbfLwdCwl1EM0zNCJZ38,https://api.spotify.com/v1/audio-analysis/7ySbfLwdCwl1EM0zNCJZ38,281067,4
0.592,0.8,6,-4.931,0,0.215,0.0561,2.01e-06,0.0775,0.728,89.972,audio_features,6b3b7lILUJqXcp6w9wNQSm,spotify:track:6b3b7lILUJqXcp6w9wNQSm,https://api.spotify.com/v1/tracks/6b3b7lILUJqXcp6w9wNQSm,https://api.spotify.com/v1/audio-analysis/6b3b7lILUJqXcp6w9wNQSm,224813,4
0.597,0.582,7,-9.424,1,0.0498,0.255,0.0168,0.137,0.795,141.15,audio_features,42TKLlMFDXauhLzj7zOPUx,spotify:track:42TKLlMFDXauhLzj7zOPUx,https://api.spotify.com/v1/tracks/42TKLlMFDXauhLzj7zOPUx,https://api.spotify.com/v1/audio-analysis/42TKLlMFDXauhLzj7zOPUx,124760,3
0.622,0.591,1,-8.32,1,0.0427,0.0465,0.642,0.138,0.169,99.958,audio_features,5zfgNAk6LLl46JYCVXb7d9,spotify:track:5zfgNAk6LLl46JYCVXb7d9,https://api.spotify.com/v1/tracks/5zfgNAk6LLl46JYCVXb7d9,https://api.spotify.com/v1/audio-analysis/5zfgNAk6LLl46JYCVXb7d9,443120,4
0.768,0.497,7,-9.211,1,0.0429,0.0928,0.0,0.157,0.778,113.845,audio_features,6JumfGk4f9E5KLT086I75s,spotify:track:6JumfGk4f9E5KLT086I75s,https://api.spotify.com/v1/tracks/6JumfGk4f9E5KLT086I75s,https://api.spotify.com/v1/audio-analysis/6JumfGk4f9E5KLT086I75s,203760,4
0.536,0.836,10,-8.026,1,0.0401,0.00358,0.13,0.106,0.818,128.41,audio_features,2uki1VRt9gZs2za2VUoBIC,spotify:track:2uki1VRt9gZs2za2VUoBIC,https://api.spotify.com/v1/tracks/2uki1VRt9gZs2za2VUoBIC,https://api.spotify.com/v1/audio-analysis/2uki1VRt9gZs2za2VUoBIC,309693,4
0.596,0.829,0,-10.112,1,0.0418,0.00903,0.00183,0.0698,0.802,120.202,audio_features,4AMJpEnPy0sm65vT4KPZbc,spotify:track:4AMJpEnPy0sm65vT4KPZbc,https://api.spotify.com/v1/tracks/4AMJpEnPy0sm65vT4KPZbc,https://api.spotify.com/v1/audio-analysis/4AMJpEnPy0sm65vT4KPZbc,210733,4
0.568,0.94,2,-6.089,1,0.203,0.0251,3.77e-05,0.177,0.35,135.541,audio_features,07FstsnuxIVNaVam0A1L2r,spotify:track:07FstsnuxIVNaVam0A1L2r,https://api.spotify.com/v1/tracks/07FstsnuxIVNaVam0A1L2r,https://api.spotify.com/v1/audio-analysis/07FstsnuxIVNaVam0A1L2r,227853,4
0.424,0.446,0,-8.526,1,0.0261,0.121,1.89e-06,0.0921,0.354,139.701,audio_features,6YFbJW9ieQHClBf9nFnAd2,spotify:track:6YFbJW9ieQHClBf9nFnAd2,https://api.spotify.com/v1/tracks/6YFbJW9ieQHClBf9nFnAd2,https://api.spotify.com/v1/audio-analysis/6YFbJW9ieQHClBf9nFnAd2,336733,4
0.803,0.193,0,-13.837,0,0.142,0.995,0.000835,0.133,0.329,131.122,audio_features,3WjIXJTIUunhdvW4HhkAVW,spotify:track:3WjIXJTIUunhdvW4HhkAVW,https://api.spotify.com/v1/tracks/3WjIXJTIUunhdvW4HhkAVW,https://api.spotify.com/v1/audio-analysis/3WjIXJTIUunhdvW4HhkAVW,178373,4
0.681,0.651,2,-9.786,0,0.0751,0.0939,0.00037,0.0535,0.96,86.604,audio_features,3X9MydsGl2B8LbY8rpANJT,spotify:track:3X9MydsGl2B8LbY8rpANJT,https://api.spotify.com/v1/tracks/3X9MydsGl2B8LbY8rpANJT,https://api.spotify.com/v1/audio-analysis/3X9MydsGl2B8LbY8rpANJT,160987,4
0.487,0.128,2,-14.654,1,0.0368,0.487,2.74e-06,0.108,0.306,132.2,audio_features,2Zcr8xMMZyNT5wMsj3SWmw,spotify:track:2Zcr8xMMZyNT5wMsj3SWmw,https://api.spotify.com/v1/tracks/2Zcr8xMMZyNT5wMsj3SWmw,https://api.spotify.com/v1/audio-analysis/2Zcr8xMMZyNT5wMsj3SWmw,296725,4
0.709,0.53,7,-4.985,1,0.0288,0.289,4.54e-05,0.0929,0.692,117.11,audio_features,0ieqq1wbtso2UjJWPqJ5Xc,spotify:track:0ieqq1wbtso2UjJWPqJ5Xc,https://api.spotify.com/v1/tracks/0ieqq1wbtso2UjJWPqJ5Xc,https://api.spotify.com/v1/audio-analysis/0ieqq1wbtso2UjJWPqJ5Xc,216973,4
0.545,0.169,0,-18.319,1,0.034,0.991,0.000639,0.162,0.638,103.905,audio_features,6KJL3UravIr3AtqL0b21dF,spotify:track:6KJL3UravIr3AtqL0b21dF,https://api.spotify.com/v1/tracks/6KJL3UravIr3AtqL0b21dF,https://api.spotify.com/v1/audio-analysis/6KJL3UravIr3AtqL0b21dF,185987,4
0.685,0.633,9,-7.259,1,0.0377,0.0136,0.000106,0.0935,0.731,131.397,audio_features,1jM23jASF0JrhgqYhqCZfl,spotify:track:1jM23jASF0JrhgqYhqCZfl,https://api.spotify.com/v1/tracks/1jM23jASF0JrhgqYhqCZfl,https://api.spotify.com/v1/audio-analysis/1jM23jASF0JrhgqYhqCZfl,317240,4
0.644,0.777,6,-6.165,0,0.0284,0.0252,0.0,0.0554,0.966,126.257,audio_features,78Q8isc4lbBeVls3ngDEW2,spotify:track:78Q8isc4lbBeVls3ngDEW2,https://api.spotify.com/v1/tracks/78Q8isc4lbBeVls3ngDEW2,https://api.spotify.com/v1/audio-analysis/78Q8isc4lbBeVls3ngDEW2,152520,4
0.74,0.788,11,-11.115,1,0.086,0.00395,0.203,0.687,0.555,123.492,audio_features,3a1vooOy2GxT0i6LaNH8ZW,spotify:track:3a1vooOy2GxT0i6LaNH8ZW,https://api.spotify.com/v1/tracks/3a1vooOy2GxT0i6LaNH8ZW,https://api.spotify.com/v1/audio-analysis/3a1vooOy2GxT0i6LaNH8ZW,304293,4
0.725,0.68,7,-7.585,1,0.037,0.362,4e-06,0.559,0.934,120.875,audio_features,0kYIsBXBR8bg8JN6xuqIDK,spotify:track:0kYIsBXBR8bg8JN6xuqIDK,https://api.spotify.com/v1/tracks/0kYIsBXBR8bg8JN6xuqIDK,https://api.spotify.com/v1/audio-analysis/0kYIsBXBR8bg8JN6xuqIDK,194000,4
0.631,0.793,8,-7.551,0,0.251,0.212,0.0,0.0441,0.826,175.814,audio_features,3pi27Gt4NetgWmEMFOCjBQ,spotify:track:3pi27Gt4NetgWmEMFOCjBQ,https://api.spotify.com/v1/tracks/3pi27Gt4NetgWmEMFOCjBQ,https://api.spotify.com/v1/audio-analysis/3pi27Gt4NetgWmEMFOCjBQ,266667,4
0.542,0.54,3,-8.888,0,0.0261,0.0901,0.0346,0.198,0.33,136.022,audio_features,1eOCyaSRBdFGofbLYjgGM2,spotify:track:1eOCyaSRBdFGofbLYjgGM2,https://api.spotify.com/v1/tracks/1eOCyaSRBdFGofbLYjgGM2,https://api.spotify.com/v1/audio-analysis/1eOCyaSRBdFGofbLYjgGM2,270400,4
0.234,0.865,9,-5.131,1,0.0516,3.62e-05,0.000532,0.289,0.194,137.107,audio_features,76Je5Wklky23mVoxiRszcN,spotify:track:76Je5Wklky23mVoxiRszcN,https://api.spotify.com/v1/tracks/76Je5Wklky23mVoxiRszcN,https://api.spotify.com/v1/audio-analysis/76Je5Wklky23mVoxiRszcN,255960,4
0.706,0.606,11,-5.362,1,0.0386,0.000725,0.000358,0.107,0.897,102.0,audio_features,5yakRZmZ20eaZ1J4nDgQhN,spotify:track:5yakRZmZ20eaZ1J4nDgQhN,https://api.spotify.com/v1/tracks/5yakRZmZ20eaZ1J4nDgQhN,https://api.spotify.com/v1/audio-analysis/5yakRZmZ20eaZ1J4nDgQhN,196253,4
0.445,0.962,0,-4.679,1,0.131,0.00351,0.0142,0.403,0.0756,132.01,audio_features,69zg9x0yFIa4TRzRsroCav,spotify:track:69zg9x0yFIa4TRzRsroCav,https://api.spotify.com/v1/tracks/69zg9x0yFIa4TRzRsroCav,https://api.spotify.com/v1/audio-analysis/69zg9x0yFIa4TRzRsroCav,240640,4
0.642,0.784,2,-6.593,1,0.0925,0.0126,4.58e-05,0.124,0.601,132.939,audio_features,7L4KqEGVZ47pRG8JyWy9j0,spotify:track:7L4KqEGVZ47pRG8JyWy9j0,https://api.spotify.com/v1/tracks/7L4KqEGVZ47pRG8JyWy9j0,https://api.spotify.com/v1/audio-analysis/7L4KqEGVZ47pRG8JyWy9j0,120400,4
0.539,0.814,9,-5.647,1,0.0588,0.0236,0.00202,0.0772,0.785,159.681,audio_features,5ZSWDgfmItm1tFLDifE3H4,spotify:track:5ZSWDgfmItm1tFLDifE3H4,https://api.spotify.com/v1/tracks/5ZSWDgfmItm1tFLDifE3H4,https://api.spotify.com/v1/audio-analysis/5ZSWDgfmItm1tFLDifE3H4,245701,4
0.697,0.665,6,-12.907,0,0.0412,0.0476,0.00665,0.0796,0.485,108.535,audio_features,5UqqOfFa9DYXALpCCF8VwB,spotify:track:5UqqOfFa9DYXALpCCF8VwB,https://api.spotify.com/v1/tracks/5UqqOfFa9DYXALpCCF8VwB,https://api.spotify.com/v1/audio-analysis/5UqqOfFa9DYXALpCCF8VwB,289680,4
0.397,0.839,4,-6.674,1,0.102,0.00125,0.0,0.576,0.764,116.947,audio_features,7v9Ne4758aGFfFc5avh89h,spotify:track:7v9Ne4758aGFfFc5avh89h,https://api.spotify.com/v1/tracks/7v9Ne4758aGFfFc5avh89h,https://api.spotify.com/v1/audio-analysis/7v9Ne4758aGFfFc5avh89h,191293,4
0.568,0.81,2,-5.658,1,0.0581,0.609,0.554,0.117,0.642,124.953,audio_features,1aPdVWDcTG2Qn0ziCoHkaG,spotify:track:1aPdVWDcTG2Qn0ziCoHkaG,https://api.spotify.com/v1/tracks/1aPdVWDcTG2Qn0ziCoHkaG,https://api.spotify.com/v1/audio-analysis/1aPdVWDcTG2Qn0ziCoHkaG,138627,4
0.731,0.804,11,-7.621,0,0.0473,0.172,0.00028,0.0685,0.957,107.383,audio_features,7GVUmCP00eSsqc4tzj1sDD,spotify:track:7GVUmCP00eSsqc4tzj1sDD,https://api.spotify.com/v1/tracks/7GVUmCP00eSsqc4tzj1sDD,https://api.spotify.com/v1/audio-analysis/7GVUmCP00eSsqc4tzj1sDD,205933,4
0.647,0.402,2,-9.14,0,0.0282,0.508,0.0,0.107,0.237,113.27,audio_features,3U5MKWXrn7pcTyNgCqn3F9,spotify:track:3U5MKWXrn7pcTyNgCqn3F9,https://api.spotify.com/v1/tracks/3U5MKWXrn7pcTyNgCqn3F9,https://api.spotify.com/v1/audio-analysis/3U5MKWXrn7pcTyNgCqn3F9,327427,4
0.417,0.849,1,-4.199,0,0.0481,0.0146,0.000387,0.0673,0.594,94.267,audio_features,3VEFybccRTeWSZRkJxDuNR,spotify:track:3VEFybccRTeWSZRkJxDuNR,https://api.spotify.com/v1/tracks/3VEFybccRTeWSZRkJxDuNR,https://api.spotify.com/v1/audio-analysis/3VEFybccRTeWSZRkJxDuNR,171693,4
0.683,0.772,7,-7.907,0,0.0311,0.0222,0.0149,0.203,0.737,123.871,audio_features,2IHaGyfxNoFPLJnaEg4GTs,spotify:track:2IHaGyfxNoFPLJnaEg4GTs,https://api.spotify.com/v1/tracks/2IHaGyfxNoFPLJnaEg4GTs,https://api.spotify.com/v1/audio-analysis/2IHaGyfxNoFPLJnaEg4GTs,270373,4
0.573,0.545,7,-4.247,0,0.0288,0.0969,0.0,0.329,0.297,83.378,audio_features,7vgTNTaEz3CsBZ1N4YQalM,spotify:track:7vgTNTaEz3CsBZ1N4YQalM,https://api.spotify.com/v1/tracks/7vgTNTaEz3CsBZ1N4YQalM,https://api.spotify.com/v1/audio-analysis/7vgTNTaEz3CsBZ1N4YQalM,271387,4
0.499,0.467,6,-6.744,1,0.0461,0.00593,1.65e-06,0.0361,0.637,76.76,audio_features,6RjKVXi31fui9m4dbiGRrL,spotify:track:6RjKVXi31fui9m4dbiGRrL,https://api.spotify.com/v1/tracks/6RjKVXi31fui9m4dbiGRrL,https://api.spotify.com/v1/audio-analysis/6RjKVXi31fui9m4dbiGRrL,219720,4
0.761,0.718,11,-10.279,0,0.0366,0.00459,5.95e-06,0.0333,0.876,120.12,audio_features,2WpCr1ls4bjL54NAcN5DAA,spotify:track:2WpCr1ls4bjL54NAcN5DAA,https://api.spotify.com/v1/tracks/2WpCr1ls4bjL54NAcN5DAA,https://api.spotify.com/v1/audio-analysis/2WpCr1ls4bjL54NAcN5DAA,249067,4
0.692,0.74,0,-7.466,1,0.0329,0.0723,8.83e-05,0.136,0.864,147.274,audio_features,5OWokvF4QOqMDQ8ByQsm6V,spotify:track:5OWokvF4QOqMDQ8ByQsm6V,https://api.spotify.com/v1/tracks/5OWokvF4QOqMDQ8ByQsm6V,https://api.spotify.com/v1/audio-analysis/5OWokvF4QOqMDQ8ByQsm6V,215440,4
0.764,0.606,7,-8.754,1,0.155,0.107,0.179,0.267,0.717,165.797,audio_features,631Lp7kv8Ku7rQJ8tfvvuz,spotify:track:631Lp7kv8Ku7rQJ8tfvvuz,https://api.spotify.com/v1/tracks/631Lp7kv8Ku7rQJ8tfvvuz,https://api.spotify.com/v1/audio-analysis/631Lp7kv8Ku7rQJ8tfvvuz,183200,4
0.451,0.962,0,-3.947,1,0.0734,0.0188,3.17e-06,0.277,0.377,131.435,audio_features,4ECNtOnqzxutZkXP4TE3n3,spotify:track:4ECNtOnqzxutZkXP4TE3n3,https://api.spotify.com/v1/tracks/4ECNtOnqzxutZkXP4TE3n3,https://api.spotify.com/v1/audio-analysis/4ECNtOnqzxutZkXP4TE3n3,323707,4
