,danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,explicit,popularity,clusters,id,artist,song_title
18613,0.669,0.815,-8.406,0.0294,0.212,0.000102,0.101,0.968,117.83,0,39,0,,,
18614,0.486,0.293,-14.651,0.0293,0.195,0.000217,0.0626,0.221,146.042,0,0,8,,,
18615,0.843,0.405,-13.276,0.126,0.231,0.000829,0.0782,0.777,121.676,0,6,3,,,
18616,0.764,0.733,-10.763,0.0538,0.0986,0.00104,0.171,0.887,116.185,0,54,0,,,
18617,0.494,0.762,-13.15,0.0448,0.0381,2.33e-05,0.0475,0.831,179.009,0,19,3,,,
18618,0.555,0.648,-8.791,0.0286,0.00199,3.83e-06,0.0597,0.659,119.848,0,0,3,,,
18619,0.453,0.961,-6.634,0.0838,0.0521,0.00891,0.988,0.372,123.754,0,7,5,,,
18620,0.208,0.793,-7.232,0.0513,0.0114,5.67e-05,0.354,0.708,174.472,0,0,1,,,
18621,0.585,0.842,-5.683,0.0449,0.238,6.92e-06,0.051,0.701,137.28,0,50,0,,,
18622,0.823,0.611,-8.899,0.136,0.127,4.08e-06,0.206,0.872,119.569,0,32,0,,,
18623,0.466,0.439,-8.892,0.0325,0.741,1.64e-05,0.0707,0.289,107.173,0,67,8,,,
18624,0.742,0.444,-11.47,0.0351,0.0897,0.000329,0.0577,0.588,127.663,0,0,3,,,
18625,0.597,0.528,-16.176,0.0408,0.0128,0.00135,0.0788,0.442,118.555,0,21,3,,,
18626,0.68,0.626,-8.519,0.0255,0.126,1.3e-06,0.0995,0.96,104.333,0,58,0,,,
18627,0.874,0.419,-14.905,0.0563,0.0467,0.00051,0.194,0.971,131.159,0,45,0,,,
18628,0.431,0.693,-8.354,0.0391,0.353,0.00078,0.0448,0.696,180.416,0,34,1,,,
18629,0.525,0.804,-7.575,0.0321,0.00367,0.285,0.0382,0.935,91.951,0,59,0,,,
18630,0.36,0.909,-6.827,0.0663,0.000347,3.28e-05,0.282,0.647,155.293,0,57,1,,,
18631,0.723,0.863,-8.945,0.0379,0.192,0.00119,0.0913,0.767,120.959,0,0,3,,,
18632,0.785,0.883,-5.519,0.0324,0.463,0.0061,0.169,0.944,119.184,0,33,0,,,
18633,0.757,0.466,-16.178,0.0354,0.072,2.78e-06,0.0767,0.604,115.462,0,27,3,,,
18634,0.469,0.628,-8.204,0.0293,0.0255,0.00133,0.0472,0.354,79.999,0,0,3,,,
18635,0.743,0.574,-6.563,0.0289,0.267,0.000441,0.0526,0.682,89.685,0,49,0,,,
18636,0.635,0.991,-5.229,0.0454,0.104,0.0295,0.353,0.743,141.591,0,18,3,,,
18637,0.676,0.907,-5.711,0.0384,0.0305,0.00193,0.0908,0.633,120.035,0,54,0,,,
18638,0.758,0.829,-6.622,0.174,0.0486,1.6e-06,0.0317,0.824,122.298,0,45,0,,,
18639,0.496,0.927,-6.831,0.0712,0.0754,1.72e-06,0.312,0.866,159.461,0,33,1,,,
18640,0.479,0.462,-9.206,0.0415,0.274,0.158,0.132,0.74,110.936,0,28,3,,,
18641,0.788,0.54,-8.897,0.0512,0.0777,0.0419,0.287,0.835,147.836,0,0,3,,,
18642,0.762,0.745,-7.772,0.0407,0.0172,0.0137,0.0612,0.794,106.013,0,52,0,,,
18643,0.865,0.414,-13.256,0.168,0.225,0.00159,0.0425,0.937,80.852,0,53,0,,,
18644,0.39,0.416,-12.766,0.0425,0.54,0.0,0.0979,0.497,127.424,0,15,8,,,
18645,0.492,0.709,-9.66,0.0359,0.0113,0.00564,0.153,0.264,125.799,0,56,0,,,
18646,0.588,0.731,-8.299,0.0398,0.016,0.184,0.333,0.606,106.177,0,0,3,,,
18647,0.731,0.347,-16.691,0.0398,0.31,1.29e-05,0.0946,0.855,105.791,0,56,0,,,
18648,0.671,0.802,-5.792,0.0691,0.635,0.00069,0.119,0.492,104.401,0,58,0,,,
18649,0.585,0.795,-8.269,0.0358,0.0412,0.291,0.0834,0.865,109.011,0,0,3,,,
18650,0.543,0.944,-7.495,0.0543,0.402,0.000564,0.0373,0.735,101.174,0,62,0,,,
18651,0.899,0.459,-15.557,0.0366,0.322,0.00406,0.165,0.962,115.09,0,64,0,,,
18652,0.555,0.875,-5.287,0.0335,0.0307,0.00521,0.46,0.559,118.643,0,57,5,,,
18653,0.956,0.254,-13.264,0.0551,0.156,0.0362,0.0362,0.8,102.071,0,53,0,,,
18654,0.651,0.663,-10.146,0.0333,0.109,0.753,0.0776,0.802,131.22,0,35,2,,,
18655,0.532,0.94,-4.087,0.0825,0.00864,0.000116,0.175,0.709,133.299,0,0,3,,,
18656,0.754,0.601,-8.536,0.0366,0.514,1.21e-05,0.255,0.871,92.406,0,41,0,,,
18657,0.539,0.836,-6.903,0.0322,0.00279,0.062,0.181,0.647,133.468,0,53,0,,,
18658,0.761,0.413,-16.138,0.0595,0.0107,0.479,0.0442,0.428,118.727,0,52,2,,,
18659,0.73,0.612,-11.154,0.0302,0.144,0.00387,0.088,0.903,122.612,0,41,0,,,
18660,0.577,0.621,-12.231,0.0266,0.0976,1.33e-05,0.0813,0.534,106.94,0,44,0,,,
18661,0.709,0.734,-9.428,0.0691,0.0111,1.45e-06,0.594,0.664,115.927,0,2,5,,,
18662,0.62,0.819,-8.789,0.05,0.0162,0.0,0.0412,0.964,131.223,0,46,0,,,
18663,0.786,0.517,-14.507,0.0445,0.034,0.546,0.0998,0.958,136.923,0,52,0,,,
18664,0.833,0.758,-5.507,0.0412,0.0211,0.000194,0.0635,0.813,113.725,0,23,3,,,
18665,0.65,0.606,-11.156,0.0251,0.124,1.06e-05,0.204,0.724,96.822,0,20,3,,,
18666,0.65,0.665,-11.259,0.0372,0.0526,4.62e-06,0.13,0.593,115.51,0,56,0,,,
18667,0.753,0.897,-8.54,0.073,0.00281,0.73,0.351,0.937,117.937,0,0,3,,,
18668,0.439,0.831,-8.116,0.045,0.076,0.000462,0.127,0.58,152.334,0,0,1,,,
18669,0.47,0.701,-13.176,0.0521,0.00296,1.53e-06,0.095,0.488,135.4,0,0,3,,,
18670,0.763,0.882,-6.319,0.0374,0.152,0.00147,0.309,0.896,122.158,0,0,3,,,
18671,0.887,0.755,-3.679,0.0456,0.0427,2.77e-05,0.325,0.877,125.455,0,46,0,,,
18672,0.584,0.474,-9.431,0.0296,0.0366,0.000363,0.0518,0.651,160.173,0,59,0,,,
18673,0.751,0.839,-9.934,0.0337,0.168,1.47e-06,0.332,0.91,121.738,0,0,3,,,
18674,0.623,0.628,-10.253,0.0349,0.0153,0.0229,0.244,0.93,156.292,0,44,0,,,
18675,0.564,0.449,-14.1,0.0281,0.195,0.000395,0.0943,0.941,101.842,0,0,3,,,
18676,0.67,0.842,-6.826,0.0353,0.0172,0.028,0.304,0.891,120.025,0,45,0,,,
18677,0.465,0.697,-5.376,0.0312,0.167,0.0,0.317,0.301,114.013,0,0,3,,,
18678,0.809,0.851,-8.125,0.126,0.437,0.00379,0.132,0.921,124.282,0,12,3,,,
18679,0.721,0.69,-10.533,0.0339,0.189,4.14e-06,0.138,0.684,132.019,0,57,0,,,
18680,0.787,0.92,-5.328,0.0914,0.246,9.82e-06,0.178,0.661,117.565,0,0,3,,,
18681,0.569,0.609,-12.561,0.0457,0.534,1.44e-06,0.267,0.36,82.006,0,48,8,,,
18682,0.514,0.71,-11.731,0.0316,0.017,0.007,0.29,0.861,161.108,0,59,0,,,
18683,0.781,0.777,-11.778,0.03,0.167,0.00349,0.0366,0.975,120.53,0,31,3,,,
18684,0.66,0.47,-14.225,0.0838,0.0621,0.00171,0.0861,0.461,94.754,0,0,3,,,
18685,0.689,0.95,-5.86,0.101,0.0423,0.000714,0.0502,0.899,143.738,0,57,0,,,
18686,0.583,0.732,-10.134,0.0288,0.357,1.03e-06,0.101,0.369,103.38,0,48,0,,,
18687,0.551,0.882,-6.808,0.0454,0.00724,1.13e-05,0.322,0.888,166.403,0,57,0,,,
18688,0.672,0.871,-7.916,0.0445,0.73,1.7e-05,0.351,0.656,114.962,0,32,0,,,
18689,0.394,0.888,-7.105,0.053,0.0602,0.00161,0.404,0.677,145.896,0,32,5,,,
18690,0.471,0.379,-13.411,0.0336,0.0795,0.355,0.121,0.051,136.343,0,0,2,,,
18691,0.631,0.363,-14.331,0.0336,0.632,4.64e-05,0.084,0.266,138.367,0,54,8,,,
18692,0.584,0.372,-20.913,0.0332,0.612,0.0133,0.11,0.785,156.282,0,0,8,,,
18693,0.666,0.962,-4.087,0.038,0.0977,5.4e-05,0.196,0.92,123.372,0,0,3,,,
18694,0.71,0.799,-12.001,0.0492,0.475,0.753,0.0811,0.859,114.731,0,35,2,,,
18695,0.555,0.601,-14.802,0.0477,0.261,0.00197,0.103,0.655,184.409,0,0,3,,,
18696,0.527,0.765,-5.474,0.0271,0.33,7.84e-05,0.364,0.454,102.844,0,0,3,,,
18697,0.587,0.237,-18.466,0.0272,0.0766,0.0,0.139,0.366,84.764,0,58,8,,,
18698,0.748,0.905,-5.293,0.033,0.266,0.000128,0.0426,0.857,112.136,0,33,0,,,
18699,0.615,0.783,-8.716,0.0303,0.0717,0.000109,0.215,0.634,115.133,0,60,0,,,
18700,0.728,0.751,-9.702,0.0516,0.269,9.26e-06,0.0728,0.833,121.68,0,36,0,,,
18701,0.664,0.979,-5.508,0.0455,0.361,2.45e-06,0.231,0.836,123.182,0,34,0,,,
18702,0.749,0.828,-6.776,0.0442,0.0655,1.94e-06,0.596,0.967,131.128,0,40,5,,,
18703,0.638,0.775,-11.682,0.0343,0.0396,0.000307,0.0514,0.442,118.993,0,43,0,,,
18704,0.519,0.845,-5.667,0.0374,0.000515,1.61e-06,0.376,0.609,124.624,0,32,5,,,
18705,0.629,0.726,-8.161,0.0251,0.0578,0.0115,0.355,0.892,104.114,0,58,0,,,
18706,0.639,0.822,-10.441,0.0326,0.102,0.0313,0.212,0.644,110.387,0,43,0,,,
18707,0.752,0.733,-8.178,0.0385,0.0682,0.0,0.0891,0.703,118.789,0,49,0,,,
18708,0.646,0.653,-12.106,0.0408,0.0268,5.24e-06,0.0567,0.675,125.925,0,37,0,,,
18709,0.69,0.683,-9.286,0.0254,0.186,3.19e-06,0.054,0.833,129.966,0,0,3,,,
18710,0.724,0.489,-12.253,0.0311,0.018,0.108,0.101,0.786,110.069,0,0,3,,,
18711,0.557,0.824,-9.053,0.0524,0.0291,0.0,0.0829,0.549,128.688,0,43,0,,,
18712,0.75,0.787,-5.127,0.0292,0.144,1.88e-05,0.0513,0.718,129.37,0,48,0,,,
18713,0.469,0.464,-17.281,0.0263,0.0179,2.87e-06,0.577,0.601,95.921,0,56,5,,,
18714,0.608,0.711,-13.002,0.0248,0.0612,0.000634,0.328,0.774,100.723,0,36,0,,,
18715,0.698,0.589,-8.661,0.0261,0.18,0.0,0.0747,0.499,108.721,0,0,3,,,
18716,0.593,0.918,-4.883,0.0361,0.036,4.26e-06,0.194,0.755,92.835,0,0,3,,,
18717,0.746,0.703,-7.853,0.0291,0.0014,0.00414,0.066,0.733,111.569,0,58,0,,,
18718,0.726,0.739,-7.115,0.033,0.0725,1.48e-05,0.292,0.539,118.836,0,19,3,,,
18719,0.584,0.79,-9.022,0.0458,0.0185,2.04e-06,0.628,0.589,118.192,0,0,5,,,
18720,0.394,0.612,-7.342,0.0365,0.482,6.64e-06,0.0955,0.0704,119.535,0,28,8,,,
18721,0.768,0.816,-6.66,0.0388,0.394,0.0,0.313,0.794,121.932,0,49,0,,,
18722,0.644,0.657,-11.167,0.0307,0.0609,7.55e-05,0.0498,0.945,109.785,0,0,3,,,
18723,0.647,0.666,-12.854,0.0316,0.0619,4.97e-05,0.412,0.761,123.125,0,22,5,,,
18724,0.624,0.925,-6.004,0.0532,0.195,1.33e-06,0.98,0.596,93.705,0,58,5,,,
18725,0.725,0.519,-12.864,0.0338,0.243,0.000233,0.0729,0.809,109.99,0,53,0,,,
18726,0.495,0.839,-7.8,0.0377,0.00844,0.000469,0.0939,0.742,158.425,0,31,1,,,
18727,0.465,0.821,-11.115,0.0487,0.0133,0.00855,0.447,0.697,149.824,0,0,5,,,
18728,0.602,0.625,-7.163,0.0305,0.102,0.000633,0.0902,0.462,166.179,0,40,1,,,
18729,0.567,0.707,-11.055,0.0523,0.426,3.07e-06,0.0547,0.747,124.482,0,53,0,,,
18730,0.436,0.914,-4.608,0.192,0.552,1.68e-06,0.0876,0.765,101.211,0,46,0,,,
18731,0.744,0.527,-11.821,0.084,0.807,4.37e-06,0.086,0.715,121.192,0,0,3,,,
18732,0.629,0.587,-7.228,0.026,0.313,0.00258,0.125,0.634,107.068,0,0,3,,,
18733,0.714,0.474,-13.67,0.0352,0.00573,0.0308,0.0884,0.798,123.086,0,47,0,,,
18734,0.511,0.511,-9.744,0.0385,0.453,0.000401,0.166,0.253,130.917,0,0,8,,,
18735,0.611,0.846,-5.9,0.0436,0.00509,0.0,0.0784,0.751,103.912,0,76,0,,,
18736,0.826,0.646,-13.255,0.0298,0.107,1.38e-05,0.0823,0.864,125.114,0,0,3,,,
18737,0.754,0.366,-10.07,0.0312,0.273,9.04e-05,0.106,0.469,91.147,0,72,0,,,
18738,0.643,0.615,-14.653,0.0428,0.121,0.0416,0.195,0.907,143.608,0,44,0,,,
18739,0.555,0.517,-12.964,0.036,0.405,0.0,0.0999,0.593,137.925,0,0,3,,,
18740,0.679,0.717,-10.528,0.0358,0.386,0.0,0.0607,0.836,117.079,0,27,3,,,
18741,0.376,0.944,-3.882,0.0959,0.0115,3.89e-05,0.15,0.397,138.322,0,0,1,,,
18742,0.708,0.96,-5.172,0.0462,0.082,0.000108,0.704,0.75,121.274,0,36,5,,,
18743,0.636,0.927,-6.591,0.0574,0.0613,0.001,0.0394,0.866,117.472,0,16,3,,,
18744,0.705,0.709,-12.083,0.0569,0.0101,0.167,0.33,0.79,118.415,0,0,3,,,
18745,0.648,0.479,-12.817,0.0328,0.424,0.0,0.0712,0.958,150.447,0,0,3,,,
18746,0.631,0.814,-6.702,0.0353,0.012,8.2e-05,0.23,0.831,127.341,0,0,3,,,
18747,0.968,0.345,-14.17,0.151,0.154,0.00344,0.0425,0.954,109.803,0,55,0,,,
18748,0.67,0.591,-6.012,0.0646,0.62,0.0,0.373,0.8,91.439,0,71,0,,,
18749,0.386,0.706,-6.05,0.0326,0.123,8.33e-05,0.298,0.509,140.249,0,59,0,,,
18750,0.592,0.455,-13.346,0.0247,0.0461,1.31e-06,0.196,0.636,105.222,0,0,3,,,
18751,0.735,0.665,-11.171,0.0452,0.109,0.22,0.0329,0.963,121.563,0,26,3,,,
18752,0.559,0.833,-4.821,0.0324,0.000106,0.00254,0.183,0.684,129.9,0,0,3,,,
18753,0.741,0.58,-9.05,0.0304,0.117,3.31e-05,0.212,0.944,127.402,0,73,0,,,
18754,0.59,0.589,-9.859,0.03,0.37,1.22e-06,0.162,0.501,114.471,0,56,0,,,
18755,0.654,0.64,-8.016,0.0422,0.00393,0.286,0.0536,0.644,143.312,0,0,3,,,
18756,0.492,0.683,-13.944,0.0342,0.195,0.0515,0.152,0.495,170.029,0,35,1,,,
18757,0.885,0.601,-5.192,0.041,0.0454,0.0195,0.0733,0.771,114.722,0,2,3,,,
18758,0.557,0.782,-3.899,0.0475,0.0953,6.75e-06,0.118,0.305,159.621,0,0,1,,,
18759,0.606,0.777,-11.034,0.0347,0.089,0.0,0.321,0.859,123.077,0,59,0,,,
18760,0.725,0.859,-6.208,0.0636,0.0173,0.0137,0.048,0.53,131.697,0,65,0,,,
18761,0.678,0.621,-5.478,0.0623,0.111,0.0973,0.0394,0.776,113.389,0,0,3,,,
18762,0.611,0.853,-4.983,0.034,0.0219,0.0,0.671,0.376,135.558,0,59,5,,,
18763,0.693,0.492,-15.616,0.0675,0.0931,0.0205,0.125,0.529,138.102,0,0,3,,,
18764,0.751,0.552,-13.447,0.0384,0.036,3.17e-06,0.0761,0.695,135.533,0,47,0,,,
18765,0.338,0.349,-12.7,0.0264,0.272,0.0677,0.143,0.109,146.827,0,55,8,,,
18766,0.722,0.669,-4.58,0.0349,0.352,0.00041,0.144,0.809,120.99,0,9,3,,,
18767,0.39,0.941,-6.027,0.0708,6.41e-05,0.834,0.272,0.574,142.54,0,0,1,,,
18768,0.639,0.863,-8.529,0.0376,0.114,0.596,0.793,0.635,111.943,0,0,5,,,
18769,0.907,0.564,-9.29,0.0568,0.000928,0.65,0.108,0.229,122.632,1,66,7,,,
18770,0.578,0.761,-7.622,0.0305,0.0191,0.00198,0.328,0.609,118.343,0,0,3,,,
18771,0.582,0.656,-13.105,0.0305,0.0111,1.41e-06,0.293,0.718,132.598,0,14,3,,,
18772,0.731,0.7,-6.211,0.0275,0.328,0.0,0.278,0.54,94.037,0,61,0,,,
18773,0.592,0.654,-12.714,0.0378,0.0297,0.000154,0.201,0.962,143.294,1,43,7,,,
18774,0.333,0.486,-8.875,0.0294,0.102,0.000111,0.114,0.147,114.697,0,39,1,,,
18775,0.481,0.6,-8.722,0.0801,0.688,0.00633,0.963,0.818,124.637,0,54,5,,,
18776,0.532,0.926,-5.812,0.0684,0.000962,0.314,0.114,0.782,134.511,0,0,3,,,
18777,0.603,0.692,-6.111,0.031,0.185,0.0,0.0855,0.375,124.345,1,10,7,,,
18778,0.634,0.863,-8.517,0.0569,0.504,0.000108,0.226,0.829,91.259,0,42,0,,,
18779,0.942,0.641,-10.15,0.0333,0.331,0.179,0.028,0.966,114.443,0,71,0,,,
18780,0.497,0.758,-9.559,0.0292,0.00666,0.137,0.12,0.553,170.123,0,29,1,,,
18781,0.549,0.857,-10.156,0.0659,0.00542,8.05e-05,0.393,0.63,141.688,0,0,5,,,
18782,0.7,0.845,-5.69,0.0331,0.403,0.000586,0.34,0.81,107.523,0,48,0,,,
18783,0.586,0.7,-9.558,0.0363,0.0589,0.00125,0.0318,0.897,147.245,0,75,0,,,
18784,0.422,0.711,-11.435,0.0352,5.41e-05,0.00565,0.257,0.884,157.995,0,36,0,,,
18785,0.491,0.722,-7.531,0.0288,0.000255,0.000528,0.245,0.679,141.327,0,0,3,,,
18786,0.54,0.746,-9.412,0.045,0.13,8.73e-06,0.0976,0.826,163.809,0,60,0,,,
18787,0.87,0.515,-5.127,0.0433,0.206,0.0,0.109,0.783,131.777,0,40,0,,,
18788,0.617,0.74,-11.108,0.0276,0.0388,0.00434,0.297,0.777,131.835,0,0,3,,,
18789,0.32,0.816,-11.289,0.0376,0.0227,0.00697,0.0925,0.696,139.899,0,0,3,,,
18790,0.379,0.926,-6.776,0.0359,0.0198,0.622,0.232,0.591,117.522,0,29,1,,,
18791,0.416,0.957,-5.088,0.181,0.00428,8.67e-05,0.277,0.622,178.447,0,35,1,,,
18792,0.316,0.933,-6.509,0.0836,5.78e-05,0.00452,0.327,0.5,192.305,0,0,1,,,
18793,0.305,0.965,-5.926,0.0809,0.00128,0.00124,0.317,0.644,90.81,0,53,0,,,
18794,0.777,0.687,-10.266,0.0355,0.109,0.00187,0.296,0.967,124.985,0,29,3,,,
18795,0.454,0.952,-8.938,0.0536,0.015,0.0178,0.142,0.589,129.678,0,0,3,,,
18796,0.56,0.702,-9.81,0.0419,0.0625,0.0,0.0951,0.848,126.866,0,0,3,,,
18797,0.523,0.788,-9.512,0.0332,0.00774,1.36e-05,0.265,0.648,142.393,0,31,0,,,
18798,0.614,0.918,-7.129,0.06,0.0522,0.085,0.084,0.734,125.755,0,24,3,,,
18799,0.763,0.53,-12.306,0.0381,0.278,0.019,0.109,0.414,114.601,0,32,0,,,
18800,0.784,0.888,-6.617,0.165,0.0158,0.892,0.169,0.13,135.995,0,66,2,,,
18801,0.62,0.701,-9.663,0.0445,0.000809,0.865,0.119,0.187,134.999,0,59,2,,,
18802,0.786,0.908,-10.402,0.057,0.00609,0.867,0.11,0.0543,134.995,0,60,2,,,
18803,0.635,0.983,-6.252,0.0516,0.199,0.852,0.419,0.035,132.004,0,61,2,,,
18804,0.789,0.957,-6.644,0.0599,0.0261,0.848,0.109,0.409,132.004,0,53,2,,,
18805,0.788,0.915,-4.904,0.0431,0.000695,0.839,0.0962,0.0934,132.005,0,55,2,,,
18806,0.732,0.627,-13.712,0.0524,0.000174,0.895,0.0981,0.266,131.007,0,53,2,,,
18807,0.794,0.914,-6.117,0.0662,0.0082,0.863,0.0655,0.0447,130.005,0,55,2,,,
18808,0.816,0.926,-5.279,0.201,0.0255,0.901,0.138,0.456,130.0,0,49,2,,,
18809,0.715,0.909,-7.94,0.0484,0.00405,0.919,0.258,0.287,130.006,0,47,2,,,
18810,0.735,0.892,-10.869,0.0663,0.0124,0.781,0.116,0.0355,132.006,0,53,2,,,
18811,0.674,0.925,-4.47,0.0665,0.00155,0.841,0.377,0.359,132.989,0,47,2,,,
18812,0.707,0.815,-6.2,0.147,0.00499,0.828,0.0874,0.148,133.024,0,60,2,,,
18813,0.688,0.933,-6.308,0.0864,0.000515,0.753,0.066,0.172,133.975,0,51,2,,,
18814,0.662,0.805,-4.075,0.0616,0.00389,0.812,0.0909,0.171,135.999,0,44,2,,,
18815,0.738,0.91,-8.938,0.107,0.00118,0.874,0.0939,0.124,137.022,0,62,2,,,
18816,0.616,0.992,-7.528,0.0567,0.000574,0.927,0.114,0.102,134.994,0,51,2,,,
18817,0.705,0.957,-6.026,0.0406,0.00947,0.835,0.125,0.0615,133.007,0,50,2,,,
18818,0.595,0.708,-8.958,0.0415,0.121,0.605,0.103,0.204,133.007,0,45,2,,,
18819,0.658,0.886,-7.409,0.0859,0.0102,0.849,0.066,0.354,132.005,0,42,2,,,
18820,0.695,0.95,-8.43,0.105,0.000327,0.881,0.324,0.184,131.988,0,53,2,,,
18821,0.577,0.894,-7.955,0.0429,0.0117,0.787,0.159,0.15,131.996,0,42,2,,,
18822,0.776,0.958,-4.141,0.0625,0.00271,0.915,0.0645,0.143,131.008,0,58,2,,,
18823,0.757,0.918,-4.932,0.0548,0.00336,0.853,0.255,0.113,129.982,0,53,2,,,
18824,0.67,0.966,-9.557,0.0526,0.00257,0.741,0.119,0.144,127.985,0,46,2,,,
18825,0.668,0.81,-7.906,0.0348,0.0123,0.878,0.1,0.121,127.005,0,42,2,,,
18826,0.572,0.913,-8.185,0.0429,0.00493,0.629,0.0702,0.198,129.993,0,52,2,,,
18827,0.765,0.935,-6.796,0.0751,0.000407,0.863,0.0966,0.175,130.011,0,50,2,,,
18828,0.79,0.973,-7.616,0.167,0.000104,0.868,0.0645,0.0506,130.006,0,53,2,,,
18829,0.737,0.99,-4.795,0.0717,0.000728,0.88,0.0957,0.184,129.021,0,47,2,,,
18830,0.638,0.951,-5.625,0.0532,0.00497,0.921,0.123,0.247,130.0,0,53,2,,,
18831,0.692,0.742,-8.118,0.0348,0.00583,0.897,0.14,0.112,131.999,0,49,2,,,
18832,0.777,0.765,-6.377,0.0503,0.00217,0.829,0.0755,0.0377,132.001,0,49,2,,,
18833,0.633,0.8,-8.492,0.0443,0.00756,0.876,0.104,0.0387,132.997,0,52,2,,,
18834,0.639,0.918,-8.736,0.0767,0.00181,0.821,0.0691,0.276,133.021,0,47,2,,,
18835,0.729,0.951,-6.235,0.0706,0.000282,0.844,0.113,0.239,135.005,0,44,2,,,
18836,0.746,0.875,-7.598,0.0478,0.0132,0.912,0.105,0.371,133.992,0,49,2,,,
18837,0.779,0.908,-4.197,0.0732,0.00287,0.891,0.11,0.261,135.005,0,55,2,,,
18838,0.651,0.899,-10.093,0.0552,0.0228,0.918,0.0894,0.422,138.019,0,49,2,,,
18839,0.625,0.977,-9.142,0.0559,0.00164,0.871,0.101,0.436,139.969,0,48,2,,,
18840,0.733,0.941,-8.309,0.0581,0.00208,0.863,0.0797,0.0657,132.013,0,48,2,,,
18841,0.592,0.892,-6.983,0.0422,3.44e-05,0.83,0.111,0.157,132.008,0,47,2,,,
18842,0.789,0.976,-5.886,0.057,0.0065,0.849,0.0639,0.258,131.99,0,58,2,,,
18843,0.871,0.674,-6.962,0.191,0.0144,0.941,0.104,0.408,130.996,0,47,2,,,
18844,0.622,0.861,-4.998,0.074,0.00522,0.52,0.615,0.121,130.073,0,47,5,,,
18845,0.654,0.968,-4.846,0.109,0.0659,0.942,0.117,0.337,130.001,0,55,2,,,
18846,0.728,0.905,-7.073,0.0513,0.000716,0.914,0.0944,0.161,129.983,0,48,2,,,
18847,0.731,0.962,-8.816,0.0622,0.000166,0.742,0.113,0.419,129.982,0,48,2,,,
18848,0.716,0.837,-8.215,0.0659,0.00837,0.758,0.103,0.318,127.998,0,49,2,,,
18849,0.8,0.836,-7.413,0.0562,0.00051,0.846,0.0763,0.08,127.015,0,49,2,,,
18850,0.67,0.752,-10.196,0.0612,0.049,0.867,0.0736,0.327,128.007,0,44,2,,,
18851,0.761,0.688,-10.385,0.106,0.0266,0.628,0.0821,0.0616,128.005,0,49,2,,,
18852,0.304,0.98,-5.713,0.0585,9.28e-05,0.907,0.661,0.0683,132.01,0,49,5,,,
18853,0.615,0.834,-6.037,0.0582,0.000284,0.778,0.158,0.297,150.009,0,46,2,,,
18854,0.69,0.697,-9.231,0.0785,0.0105,0.898,0.148,0.451,137.951,0,43,2,,,
18855,0.73,0.741,-8.162,0.043,0.000559,0.827,0.106,0.223,131.997,0,49,2,,,
18856,0.744,0.697,-9.033,0.0575,0.00189,0.855,0.62,0.434,129.994,0,59,5,,,
18857,0.541,0.925,-8.464,0.0421,0.0191,0.893,0.113,0.238,129.986,0,46,2,,,
18858,0.733,0.97,-5.998,0.0529,0.00269,0.918,0.106,0.06,133.987,0,50,2,,,
18859,0.659,0.932,-6.211,0.071,0.000481,0.838,0.0996,0.161,132.999,0,46,2,,,
18860,0.724,0.629,-11.363,0.0429,0.0115,0.875,0.0521,0.0389,121.998,0,0,2,,,
18861,0.807,0.667,-10.804,0.0688,0.00146,0.792,0.1,0.304,120.002,0,0,2,,,
18862,0.773,0.51,-13.367,0.053,0.000176,0.845,0.0931,0.0919,122.0,0,0,2,,,
18863,0.803,0.722,-10.542,0.0585,0.00353,0.922,0.119,0.509,125.015,0,0,2,,,
18864,0.54,0.671,-12.018,0.033,0.16,0.519,0.0746,0.0972,122.999,0,0,2,,,
18865,0.556,0.598,-11.109,0.0311,0.0122,0.905,0.269,0.142,117.989,0,0,2,,,
18866,0.653,0.814,-8.641,0.0372,0.00944,0.656,0.162,0.507,120.004,0,0,2,,,
18867,0.615,0.548,-10.742,0.0319,0.00622,0.0543,0.111,0.118,124.985,0,0,3,,,
18868,0.527,0.62,-10.598,0.0302,0.00471,0.749,0.119,0.066,127.012,0,0,2,,,
18869,0.797,0.803,-11.176,0.0426,0.00293,0.899,0.0803,0.495,125.013,0,11,2,,,
18870,0.682,0.569,-7.218,0.0361,0.000268,0.813,0.0409,0.429,122.021,0,0,2,,,
18871,0.862,0.317,-18.188,0.0761,0.0161,0.838,0.092,0.173,126.005,0,0,2,,,
18872,0.701,0.737,-11.009,0.0395,0.000531,0.807,0.048,0.307,118.01,0,0,2,,,
18873,0.669,0.545,-11.611,0.067,0.0135,0.899,0.118,0.327,118.031,0,0,2,,,
18874,0.715,0.495,-12.846,0.0516,0.115,0.912,0.0634,0.515,119.997,0,8,2,,,
18875,0.627,0.835,-9.168,0.038,5.05e-05,0.884,0.151,0.0342,117.988,0,4,2,,,
18876,0.792,0.752,-12.062,0.0475,0.0397,0.9,0.0514,0.673,120.006,0,0,2,,,
18877,0.739,0.59,-9.361,0.0455,0.0322,0.832,0.102,0.744,128.806,0,0,2,,,
18878,0.667,0.64,-8.622,0.0384,0.223,0.903,0.178,0.366,120.006,0,35,2,,,
18879,0.63,0.572,-9.707,0.0349,0.217,0.849,0.0648,0.221,128.002,0,0,2,,,
18880,0.695,0.845,-10.01,0.0425,0.0531,0.881,0.337,0.558,119.986,0,0,2,,,
