danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,id,duration_ms,artist,song_title,explicit,popularity
0.765,0.791,-11.767,0.0477,0.0261,0.837,0.109,0.0306,123.998,2c7WrSsnIYnBYCrUi0HP11,435461,[['Remcord']],Alfortville,False,18
0.746,0.696,-9.877,0.0572,0.00105,0.643,0.306,0.204,125.002,0ImQ8QwsB1FnXxvqgZPcHx,431162,"[['Hidden Empire', 'Artche']]",Hiding,False,38
0.799,0.757,-12.561,0.0903,0.00171,0.95,0.104,0.0555,121.995,2B4NtgQdg3vjepMtuwh7zg,475545,[['Human Machine']],Shingon,False,1
0.694,0.815,-9.41,0.0402,0.00428,0.655,0.102,0.226,126.007,3CyC73d4QTmixOstOYXVID,490957,[['Reset Robot']],Fluid,False,14
0.553,0.688,-8.339,0.039,0.00073,0.904,0.114,0.178,125.033,0wMSn5EBtXiNHrqwZtZR8c,344301,[['Biesmans']],"Trains, Planes & Automobiles - Fideles Remix",False,28
0.701,0.816,-5.721,0.0339,0.176,0.78,0.106,0.0605,124.006,1f0kjKf7l1YfWcmWq21EkU,282581,[['Dyzen']],Exodus,False,22
0.672,0.637,-10.117,0.052,0.089,0.889,0.14,0.45,125.8,0MjVztKL0FI9oU6L9QKzLf,350047,[['Recondite']],Bird,False,45
0.686,0.692,-11.382,0.0505,0.00363,0.871,0.209,0.0373,126.033,2Cm5N4JjoLocVNdX4KlYNQ,289524,[['Mitch De Klein']],Gravity,False,28
0.715,0.724,-13.218,0.0425,0.184,0.887,0.327,0.0517,123.027,7lmd1YkaHNb4fYAptBPAWD,425632,[['Remcord']],Wook,False,15
0.726,0.609,-11.804,0.0653,0.00133,0.838,0.11,0.29,126.986,56hIBKDYQrra3laJF9X13c,348307,[['Agents Of Time']],Astra,False,24
0.682,0.926,-8.794,0.0393,0.109,0.868,0.112,0.244,124.011,6HyW0isH2gbDyAiNKjKWfo,477477,[['Habischman']],Freefall,False,0
0.804,0.864,-8.059,0.0394,0.0358,0.872,0.0945,0.236,126.999,6oJYJ6Ae2yMSPG8w10kAqb,398011,[['Recondite']],Secluded,False,27
0.767,0.772,-11.015,0.0435,0.000898,0.913,0.121,0.153,123.003,1mJkhGLIfteKA5vGdBO9KI,410109,[['Habischman']],Senses,False,0
0.748,0.524,-11.085,0.0739,0.0543,0.926,0.0949,0.334,120.007,65grXaZCr4Ch7KZ605VmLe,451015,[['Shiffer']],"Her, Endlessly",False,10
0.794,0.663,-9.716,0.0735,0.00897,0.863,0.347,0.0531,121.995,6PGau375JgFcpHHjlQarMi,418048,[['Clap Codex']],Dawn Light,False,13
0.699,0.677,-12.879,0.0436,0.3,0.886,0.11,0.276,126.02,54m45Z95OmIYTlwGqnF5aR,462179,[['Alfa Romero']],You Killed The Sun,False,23
0.681,0.826,-9.39,0.0504,0.000896,0.897,0.108,0.0394,123.991,6OTxVSQr04IaDfipa3vyZn,313548,"[['Trance Wax', 'Kevin de Vries']]",Beul Un Latha - Kevin de Vries Remix,False,21
0.809,0.374,-11.886,0.0861,0.0118,0.551,0.072,0.212,124.006,5N06WKdR7zctPpXbntJBlW,349109,[['Julian Wassermann']],Talisman,False,16
0.729,0.706,-10.654,0.0469,0.0702,0.87,0.648,0.037,122.987,6yQS7n0hoz5eZ37goWsYmF,445498,[['Losless']],Away,False,32
0.8,0.656,-9.956,0.0617,0.00409,0.891,0.0928,0.135,123.991,1oNIomtsGmAokUAVqCiHXx,414476,"[['Nick Devon', 'Grammik']]",Wanderlust,False,0
0.686,0.844,-10.775,0.0366,0.00648,0.777,0.0823,0.0394,122.995,16qqwGFUjwdBvlkpQC2sV1,439815,"[['Nick Devon', 'Miroir']]",Daydreams,False,0
0.783,0.655,-11.075,0.0435,0.00778,0.898,0.101,0.11,123.997,4jyd0apkNfXXlJXjPjFEzV,382154,[['Losless']],Chrome - Original Mix,False,0
0.78,0.777,-11.469,0.0438,0.11,0.886,0.103,0.0339,123.996,6ztl2wLGEE5T5z9jp6oHjM,413038,[['Losless']],Isometric Past,False,31
0.849,0.781,-8.768,0.0443,0.00145,0.775,0.0947,0.0513,122.008,2PXVSxSs6BCwtS9MIUDrrz,456393,[['U S H N U']],Swallow Fly Far Away,False,8
0.683,0.93,-6.096,0.0524,0.122,0.742,0.206,0.469,123.021,5NI2tUsw5RTZSFLO6ChLOw,405854,[['His. Creator']],Tears of an Angel,False,4
0.605,0.666,-11.745,0.041,0.0737,0.593,0.0962,0.443,128.002,4KzLbHlhTEjk47JtkTqbeu,323535,"[['Anyma', 'Rosa Anschütz']]",Reminding,False,42
0.639,0.44,-10.897,0.0433,0.364,0.872,0.198,0.278,126.008,2ab1eUtgHT6WwP4W4jWFQT,388810,[['Fideles']],Awe,False,26
0.709,0.606,-11.711,0.0575,0.0815,0.907,0.111,0.192,119.971,7tHLj13kPxsldMPU0yfZk8,386218,[['Ivory (IT)']],Glass Hydra,False,19
0.68,0.493,-17.262,0.0501,0.609,0.894,0.0842,0.0397,124.981,2Pc744GTIafPnZrNGNdPUJ,326400,[['Tale Of Us']],Nova Two,False,40
0.758,0.838,-3.317,0.0412,0.00149,0.856,0.0836,0.499,123.992,5yxUumN7W9SlJaeCwgt0On,330968,[['Magic Cube']],Magic Trip,False,6
0.671,0.678,-6.939,0.0557,0.000521,0.289,0.0673,0.274,130.011,3reuBRNg1pBgZi09hKKWsL,438935,"[['Shiffer', 'Adriatique']]",Memento - Adriatique Remix,False,36
0.695,0.886,-8.148,0.0391,0.0165,0.787,0.117,0.0774,124.011,1k93e1z9VjFolxUFFCFnWj,437419,[['Klankveld']],Vortex,False,1
0.651,0.645,-11.001,0.0327,0.000375,0.854,0.11,0.152,120.017,0BmCeSYUthdYE4LbJx1qYj,341420,[['Mind Against']],Changes,False,41
0.728,0.624,-12.592,0.0493,0.0648,0.87,0.115,0.0996,124.017,6TYguOz35xhJrE2GX9geoQ,404116,[['Sam Goku']],Orchids Rapture,False,3
0.591,0.633,-12.927,0.0355,0.00963,0.812,0.104,0.0789,120.01,5A8rwVPuBWN1oUw7lD4jzP,424617,[['Mind Against']],Closer,False,37
0.794,0.824,-9.954,0.0421,0.000866,0.888,0.0378,0.218,117.017,2Yui0Hi9wDmhkUZzB739VF,391795,"[['Budakid', 'Jamie Stevens']]",Story Of Tokay,False,15
0.699,0.578,-12.879,0.0403,0.0101,0.822,0.118,0.297,126.008,4F9SgvPLsxFLVhJiyBb6Ae,320236,[['Hunter/Game']],Dark Aster,False,35
0.482,0.914,-5.68,0.106,0.000869,0.82,0.927,0.576,125.026,4fQl9RkrKHdxG9XSoyGocZ,330240,"[['BUDAL', 'Magic Cube']]","I Can't See at All - Magic Cube, BUDAL",False,1
0.794,0.853,-10.534,0.0579,0.0952,0.918,0.114,0.345,122.999,3zy5BuuSoAEhMjgA15THNx,437875,[['Super Flu']],Effretikon,False,14
0.621,0.64,-11.718,0.0339,0.166,0.461,0.0972,0.0961,122.051,54CipIOeFb1lZYFhHi26lo,287579,"[['Anyma', 'Janus Rasmussen', 'Delhia De France']]",Claire,False,51
0.702,0.783,-7.365,0.0396,0.00114,0.564,0.0942,0.278,123.009,5zd60mK4ZK6qt9umKECmAe,240200,"[['Alan Fitzpatrick', 'Lawrence Hart', 'Mind Against']]",Warning Signs - Mind Against Remix,False,37
0.727,0.566,-10.543,0.0478,0.206,0.874,0.233,0.846,109.992,5bLWR78N5SGtMVaegzSeMJ,457756,[['GusGus']],Fuel,False,32
0.769,0.71,-11.437,0.0462,0.00166,0.864,0.0973,0.337,126.015,1TdyHtal45B6qjbIG1IQfO,307316,[['Anyma']],Forevermore,False,33
0.802,0.899,-7.867,0.0475,0.00115,0.889,0.108,0.176,121.988,1LeuMshsqQHmwGY7OUQvk4,410795,[['Adriatique']],Trance Lesson,False,39
0.806,0.767,-9.8,0.0832,0.00128,0.843,0.105,0.129,124.005,29dS3rd7OxyaGh1FFs2WL8,374790,[['Beswerda']],Turmoil,False,29
0.679,0.676,-7.564,0.0306,0.00109,0.894,0.107,0.0664,126.006,4z9Qs7nMCp84uabyLmL5J8,379500,[['Anticyclone']],A Dream,False,10
0.737,0.678,-11.011,0.0399,0.0103,0.837,0.638,0.0437,120.995,4fgH4JTRxcLRAXgGSANrUE,437216,[['Mark Hoffen']],Comet,False,15
0.723,0.818,-12.032,0.0419,8.91e-05,0.63,0.0677,0.624,123.015,5YMutpztMLAxMrc7VSuOR0,445811,"[['KingDonna', 'Helper RSA']]",Bashimane - Atmos Blaq remix,False,7
0.746,0.485,-8.462,0.0555,0.193,0.893,0.0949,0.405,123.995,6kXLPKSZwkZgBUdIePNkZ0,451394,"[['Colyn', 'Innellea']]",Obnoxious Desire,False,43
0.751,0.729,-7.787,0.0517,7.3e-05,0.9,0.142,0.0398,125.003,1Aw8Ge0O9PoVWRvoeWdgqF,414957,[['Robag Wruhme']],No,False,17
0.815,0.549,-9.086,0.0627,0.000717,0.903,0.101,0.326,122.02,1zZdVGyXGVJpLqoYqMYBcI,383607,[['8Kays']],Abstraction,False,2
0.563,0.902,-10.781,0.0408,0.00858,0.878,0.0756,0.0403,121.99,6kZOfRM1yZUyLGATRhPTuf,298335,[['Sainte Vie']],Cenote,False,53
0.749,0.777,-8.844,0.0686,0.0334,0.876,0.0984,0.345,119.992,1cMVYbWIWyLbe7m154Q0UW,429592,"[['Paralel', 'Remcord']]",Rose Of Jericho - Remcord Remix,False,3
0.734,0.799,-8.709,0.0367,0.0108,0.934,0.111,0.0393,122.998,3ayVkByLhCIq2tMC8SeBaK,470118,[['Fur Coat']],Ancient Stories,False,21
0.658,0.695,-9.399,0.0414,0.235,0.894,0.113,0.0832,122.97,4EdBZpOTTgYGlkEqY3Wy12,326968,"[['Avidus', 'Betical']]",Wanderer's Nightsong - Betical Remix,False,17
0.782,0.53,-13.993,0.0554,0.329,0.919,0.117,0.0354,119.992,16DUFhR6SpnAuyn0lRzIKO,407407,[['BJORN']],Indigo - 5am Mix,False,2
0.608,0.936,-6.254,0.0583,0.00181,0.736,0.0463,0.0389,127.038,38be6Tha1a4kOJPBaqpeEm,326929,[['ARTBAT']],Flame - Edit,False,50
0.606,0.816,-7.11,0.034,0.00171,0.806,0.0779,0.0384,121.995,7pokvcD4CKPjuuH2tFTmZe,428853,"[['Parra for Cuva', 'Innellea']]",Her Entrance - Innellea's Interstellar Remix,False,0
0.679,0.82,-8.343,0.045,0.0147,0.87,0.105,0.166,125.992,2VraIbWVrzPs2YwGzjNPE3,301423,"[['KAS:ST', 'Anyma', 'Kevin de Vries']]","Outomorrow - Anyma, Kevin de Vries Remix",False,44
0.748,0.82,-9.296,0.0454,0.000998,0.897,0.116,0.0338,125.992,3S0hmJLx6W1o6Mor1FycOa,312250,"[['Avidus', 'Valiete']]",Midnight Sun - Valiete Remix,False,5
0.285,0.746,-11.056,0.0487,0.064,0.277,0.153,0.029,119.967,0BJwHKhR4Qn1MfD1YvSoFt,231646,"[['Marino Canal', ""David O'Dowda""]]",Half Life,False,22
0.75,0.61,-9.949,0.0453,0.145,0.775,0.106,0.182,122.021,3r8RJ77XawC82fIfSP81uM,378802,[['Re.You']],The Night We Met,False,33
0.811,0.542,-9.319,0.0374,0.00777,0.128,0.0821,0.0893,123.007,2Uv9gbf51C4nUFT5leI6Rn,410164,[['Coeus']],Walking in Reverse,False,16
0.808,0.9,-9.629,0.0472,7.34e-05,0.925,0.0829,0.285,122.001,7zhyWEAvCMi6W440bAkCTO,291178,[['Colyn']],Pursuit of Happiness,False,30
0.666,0.733,-8.9,0.0646,0.00036,0.824,0.267,0.514,124.011,1hR9R4dlPyP1aEbdexV8i6,419750,"[['Elusive Mind', 'His. Creator']]",Lost In The World - His. Creator Remix,False,1
0.809,0.581,-16.673,0.0958,0.051,0.893,0.0637,0.773,122.013,5eoYc6Nx9TwBCDyGSrSZi2,547224,[['Gregorythme']],Space Out,False,1
0.77,0.646,-9.449,0.105,0.014,0.914,0.0931,0.198,123.003,2eOA64BxDC9obLUu8XW3nA,505332,[['EarthLife']],Bohemien,False,10
0.797,0.739,-9.024,0.0491,0.00406,0.866,0.0833,0.0378,120.003,0C9du8peZ67lvOp0boyr2F,389500,"[['Echonomist', 'Jenia Tarsol']]",Panic Attack,False,44
0.71,0.752,-8.855,0.0474,2.43e-05,0.838,0.175,0.109,122.014,3FS0rnEMPiZt8BOTc2rHYy,458800,"[['Sasha Carassi', 'Davide Famularo', '8Kays']]",Shiver - 8Kays Remix,False,31
0.835,0.729,-7.992,0.0798,0.00176,0.873,0.127,0.0807,120.006,06Y7RRtGrgIKc7pKSJJ8oh,368542,"[['Laroz', 'Sam Shure']]",Miombo - Sam Shure Cowbell Dub,False,34
0.772,0.733,-9.406,0.0573,0.3,0.453,0.106,0.457,120.005,5nHc8CmiPllMzHbJhhx3KS,405887,"[['Monolink', 'Innellea']]",Under Dark - Innellea Remix,False,51
0.651,0.789,-9.361,0.0324,0.151,0.845,0.102,0.161,118.992,57VnoxNfaqY7wd6VR66Zlg,488195,[['Impérieux']],Mondbad,False,14
0.842,0.559,-9.525,0.0589,0.0379,0.817,0.0896,0.407,124.993,6wJgrkkR9i1OaH5TXiHSi9,382762,[['Mind Against']],Prophet,False,21
0.749,0.598,-10.481,0.0409,0.00381,0.876,0.111,0.153,124.988,7zT7Mhq0tvsvbly0MmYsRf,395133,[['Mind Against']],Reveries,False,38
0.647,0.66,-10.309,0.0405,0.0331,0.914,0.665,0.0174,124.023,7Mqdzo9NcZLUwTAoyV2AeE,464516,[['ARTBAT']],Horizon,False,64
0.699,0.803,-7.431,0.0434,0.0336,0.691,0.115,0.029,124.977,7vHdp6gYkI0736fDSX1IBo,385437,"[['Anyma', 'Meg Myers']]",Running (feat. Meg Myers),False,56
0.736,0.683,-8.04,0.0574,0.00862,0.773,0.0756,0.128,121.998,2LfI8RId2sMaeyrNt53JHo,409184,"[['8Kays', 'Diana Miro']]",Easy,False,33
0.644,0.582,-11.276,0.0326,0.0149,0.893,0.0899,0.133,121.996,5SR04jIZUQpQ6EI9tggsJt,457445,[['INVŌKER']],Moments,False,17
0.801,0.743,-8.468,0.0964,0.00441,0.823,0.11,0.151,119.979,3DjaExA2ijjeJ1BNqHAy6J,411129,[['INVŌKER']],Kinein Kinema,False,21
0.751,0.665,-9.384,0.0496,0.00741,0.9,0.0889,0.281,123.995,4W55zGtbNrZXitj4DTDa6Z,464682,[['Beswerda']],Hera,False,10
0.792,0.913,-9.191,0.0467,0.0682,0.852,0.0652,0.0361,120.994,0Qw56ukcnvhWABr59YNhUI,402864,"[['ALMA (GER)', 'Avidus']]",Lost In The Stars - Avidus Remix,False,27
0.727,0.684,-8.943,0.0409,0.186,0.935,0.114,0.07,124.997,7HLxHWXdmkFX9g36ydutGh,410481,[['The Element MT']],Another Day on Earth,False,10
0.797,0.667,-12.478,0.0512,0.00771,0.889,0.0928,0.244,123.987,0DyQOqbDsuQqllJL6LCD13,367682,"[['Jeremy Olander', 'Hunter/Game']]",Andköln - Hunter/Game Remix,False,15
0.66,0.641,-12.733,0.046,0.0686,0.857,0.0871,0.831,130.997,5Kfv2zilI2e9ETbeYwLXSB,452215,[['Aril Brikha']],Winter,False,30
0.436,0.798,-11.04,0.0786,0.0029,0.844,0.113,0.0749,185.003,7DqRmSDQImc8hLQxVTs5Gz,392070,[['Remcord']],Guerilla Grow,False,14
0.801,0.899,-9.105,0.0535,0.00358,0.939,0.0452,0.146,126.008,1pIBxvFjjnp7tAKOTwA0Az,358095,[['Jeremy Olander']],Steps,False,48
0.826,0.401,-11.684,0.117,0.0154,0.795,0.0999,0.0561,122.017,1vdYudatKL5iRIM7i6vkvG,328781,[['Argy']],Tataki,False,60
0.778,0.609,-10.671,0.0564,0.00809,0.781,0.258,0.0988,124.0,2aYm5fTjsJXhDKNgToS6mo,340648,"[['Erly Tepshi', 'Abstraal']]",Pride,False,20
0.725,0.669,-9.332,0.043,0.0835,0.827,0.165,0.113,125.01,0eN8mGWY3aX3Cq3W6JC9sX,422777,[['MRAK']],One,False,32
0.655,0.666,-11.929,0.0401,0.0305,0.872,0.0634,0.315,114.999,52mYUoBRIi8ETtNY93XuZi,457000,[['Jimi Jules']],Burning,False,34
0.698,0.629,-8.155,0.0314,0.0303,0.691,0.107,0.151,124.996,1LEGXAa6j3DQQD7McdyaFh,436500,"[['Fur Coat', 'Avidus']]",Fading Borders (Avidus Version),False,9
0.682,0.927,-6.129,0.0373,0.133,0.842,0.0918,0.113,122.998,5QRhs05R9MOXHQC2OOn5bq,439024,[['Innellea']],Loss Of Hope,False,47
0.737,0.652,-12.275,0.0535,0.00315,0.877,0.112,0.0712,125.002,54jZOs84uBKTPFGfkqNhj2,332113,[['Erly Tepshi']],Amber,False,13
0.796,0.854,-7.405,0.0486,0.0314,0.82,0.687,0.591,122.006,0LXZcxnmswUA9FUc7TsrEH,369836,[['Fideles']],No Human Interaction,False,33
0.578,0.647,-11.684,0.0372,0.048,0.711,0.118,0.471,124.031,67cjrE0b9Oy5TYakiZMHOf,294194,"[['Precursor (NL)', 'Bad Spirit', 'Hunter/Game']]",Biomarker - Hunter/Game Remix,False,32
0.724,0.866,-7.028,0.0448,0.0658,0.923,0.103,0.525,126.0,1amfDxySvja0PP6LjosvNB,371903,[['Agents Of Time']],The Mirage,False,52
0.672,0.479,-18.337,0.0422,0.584,0.945,0.112,0.0544,124.004,3V1IyLzp23AExcmRFcNfDI,425804,[['Alex Preda']],Don't Move,False,6
0.789,0.638,-8.728,0.0825,0.262,0.818,0.0965,0.47,120.002,0w2Z8BVxFSiTuP7kkXyEyO,368010,[['Mind Against']],Harp,False,18
0.718,0.591,-11.313,0.0355,0.0744,0.87,0.119,0.16,124.0,5OB5RadyS1bsT2QWI8i2V8,375714,[['Remcord']],Carton Express,False,15
0.776,0.927,-7.38,0.0489,0.0105,0.887,0.0992,0.0334,125.015,1cQCfrLGc5GpBC6bNPlsUm,450725,"[['Stephan Bodzin', 'Mind Against']]",Earth - Mind Against Remix,False,39
0.661,0.513,-11.165,0.0439,0.021,0.83,0.112,0.156,122.993,5JsROCBygqUJLrF6SoPhUk,381162,"[['Stephan Bodzin', 'Adriatique']]",River - Adriatique Remix,False,21
0.624,0.631,-8.045,0.0553,0.00392,0.755,0.107,0.22,121.99,2euBWg0NcyhmKC51wfPDRY,402712,[['Innellea']],Confronted Reality,False,41
0.621,0.832,-9.648,0.042,0.0473,0.75,0.666,0.142,122.992,7vxRoXXxbtFF48D5Nlc3NT,386463,"[['Max Freegrant', 'Eleonora', 'Ivory (IT)']]",So Close - Ivory (IT) Edit,False,19
0.717,0.778,-6.708,0.044,0.00318,0.836,0.0961,0.287,126.02,3qnKE0Phi0zcDi66wtk7PH,295238,"[['DJ Chus', 'Dorian Craft', 'Habischman', 'TOSZ']]",Breathe - Habischman Remix,False,5
0.631,0.495,-11.159,0.0483,0.00583,0.952,0.0793,0.111,124.003,4ikWdgKGYSO2xZJB3uwWRT,379370,[['Coeus']],Superia,False,24
0.614,0.887,-6.724,0.0558,0.000917,0.88,0.0959,0.0395,121.986,32uzMvtg0JKDKZzg6KhHoZ,346587,"[['Anyma', 'Innellea']]",Angel 1,False,50
0.701,0.725,-10.783,0.0535,0.0614,0.773,0.0633,0.38,127.989,6tK8vlUpvzMdd1iEQ0St4t,420400,"[['Stephan Bodzin', 'Solomun']]",Rose - Solomun Remix,False,34
0.801,0.821,-8.186,0.049,0.07,0.88,0.278,0.325,123.003,0ML6By7J6grKNb0AHyfLoY,408012,[['Adriatique']],Arcade Mode,False,9
0.677,0.789,-9.343,0.037,0.000157,0.59,0.115,0.0815,122.0,5oHDV2LFKBjr661WpI8IO9,381644,[['Coeus']],Frontier,False,15
0.771,0.855,-9.877,0.0462,0.0136,0.877,0.099,0.0535,123.015,7aYf39VMvJWGd3QjIY8HsL,460488,"[['Quivver', '8Kays']]",Hold - 8Kays Remix,False,28
0.745,0.667,-6.523,0.0468,0.000554,0.706,0.0759,0.577,125.998,4TlehYq6Bny0k44H6OaUAK,294464,[['Agents Of Time']],Blu,False,30
0.79,0.653,-12.42,0.0513,0.0708,0.871,0.331,0.166,120.014,4J5q38uaQFUxdCHKuMKixs,537219,[['Leafar Legov']],Cenote,False,29
0.864,0.456,-11.242,0.213,0.00516,0.351,0.346,0.466,127.03,5h4r675gKcsNSzoxSmDUdn,496279,[['Sebastian Mullaert']],Samunnati - Wa Wu We Simplification,False,3
0.744,0.694,-7.868,0.0499,0.0038,0.92,0.18,0.0632,123.008,3HEDtJmlflJdMDUZx0LNtt,450003,[['James Harcourt']],Beholden,False,33
0.826,0.438,-12.866,0.112,0.0642,0.837,0.0968,0.184,125.998,6PXLUDOUGRlvQU5ZX8sncU,397000,[['Woo York']],Melt,False,39
0.813,0.649,-8.894,0.0769,0.0111,0.876,0.0471,0.456,124.013,0vT7fkRnp7y7qiEmYHVKUz,394426,"[['Betical', 'Shall Ocin']]",Icon - Shall Ocin Remix,False,31
0.691,0.503,-11.508,0.0451,0.159,0.929,0.104,0.0584,125.011,1aWgdbAXBP7qBCW9cncFuC,406022,[['Betical']],Trouble,False,22
0.804,0.476,-12.048,0.0654,0.0288,0.923,0.171,0.112,125.006,1dLIBnXKOPSCOdtuWI07Ck,360960,"[['Øostil', 'U S H N U']]",Safe,False,29
0.804,0.803,-8.237,0.0501,0.000732,0.877,0.0932,0.0721,119.998,6iNhl5IcRJfm3F42plOPA4,546472,"[['DJ Koze', '&ME', 'Sophia Kennedy']]","Drone Me Up, Flashy - &ME Remix",False,52
0.789,0.63,-10.285,0.0736,0.00125,0.872,0.0993,0.359,125.008,4OqgCXR0KRBRPVq8nrXhJj,406426,"[['Drown', 'Anna Caragnano', 'The Drifter']]",Sea On The Moon - The Drifter Remix,False,13
0.767,0.565,-10.693,0.0326,0.000965,0.5,0.115,0.189,125.995,7odKesrr8BMPPeKAj9EzQy,444337,"[['Audiojack', 'Jem Cooke', 'Patrice Bäumel']]",Feels Good - Patrice Bäumel Remix,False,32
0.788,0.745,-8.358,0.0527,0.145,0.85,0.102,0.199,122.001,74oc8wSuilCIueLaqNOi3B,440950,"[['Øostil', 'Juan Hansen', 'Massano']]",Drown - Massano Remix,False,52
0.704,0.818,-9.009,0.0497,0.118,0.911,0.102,0.856,124.004,48CB9SkzF30MrTLvxHGbex,422590,"[['Fur Coat', 'Alfa Romero']]",Icarus Wings,False,17
0.794,0.958,-6.032,0.0424,0.0174,0.732,0.0962,0.0381,122.995,5H0HQtRTnoxsKkHwIp3Ttj,380976,[['Avidus']],Relief,False,24
0.781,0.746,-10.001,0.05,0.00608,0.903,0.0992,0.261,124.001,0tfSHgbBF0wudizTFesANb,403865,[['Colyn']],KL427,False,45
0.757,0.322,-9.436,0.055,0.00285,0.755,0.103,0.172,124.995,4h92Z1GFBigNPN2JeHzWu7,336189,"[['19:26', 'BOg']]",22 Police,False,35
0.716,0.862,-9.065,0.0588,0.0017,0.883,0.221,0.0352,123.983,4ZhVRSxT1JP0SWp4VF0EL9,368841,[['Massano']],The Feeling - 2022 Remaster,False,48
0.755,0.758,-9.594,0.0509,0.000209,0.863,0.0974,0.155,119.994,24th32erEpRbBXz5L1bsmL,419194,"[['LERM (HU)', 'Justrice']]",Tamarin,False,5
0.649,0.673,-10.967,0.0397,0.482,0.859,0.11,0.542,123.019,6MxC77sCHdtwbg8RQsQfJO,394634,[['Hunter/Game']],6AM,False,20
0.651,0.744,-7.441,0.0314,0.0167,0.621,0.115,0.0372,119.995,0pyjqTGLsrg1r6m5YR4tuq,437648,"[['Adriatique', 'Marino Canal', 'Delhia De France', 'Mind Against']]",Home - Mind Against Remix,False,48
0.642,0.454,-13.722,0.038,0.00619,0.913,0.121,0.38,125.009,3o95Pzd9NeAwoBVnZwTf2x,340703,[['Symmetric']],Tempest,False,13
0.803,0.792,-6.623,0.0523,0.00808,0.82,0.0934,0.201,123.997,0nQdTcykkSL4f8MP8qE1Fl,465200,[['Colyn']],Wait For You,False,43
0.596,0.837,-5.983,0.0488,0.0775,0.806,0.297,0.0954,125.93,1DOuZaf52j4O1zlyQpxSQx,274552,"[['Anyma', 'Chris Avantgarde']]",Consciousness,False,62
0.729,0.675,-10.725,0.0637,0.0985,0.879,0.099,0.279,125.007,7diMGg33yf27JAAKznzpG5,352568,[['Symmetric']],Decade,False,11
0.726,0.794,-8.55,0.0359,0.00206,0.887,0.107,0.0712,125.017,3rgcTjowARZau6AnhLEp1c,380893,[['Woo York']],Like a Phoenix,False,35
0.75,0.759,-10.636,0.045,3.16e-06,0.946,0.0717,0.0894,124.01,55ZD179hU1w0sRfW77dNe6,471742,[['8Kays']],Aurora Borealis,False,21
0.614,0.528,-10.309,0.0437,0.0257,0.579,0.149,0.0567,123.986,43ZuXZl27TjX5Q4noop0tl,406452,"[['BOg', '19:26', 'Diana Miro', 'Massano']]",Underwater - Massano Remix,False,35
0.804,0.769,-5.89,0.0432,0.00901,0.892,0.666,0.321,125.993,39BdPzOQhjsvjBt5NqzlyY,397167,[['19:26']],Alaska,False,22
0.743,0.814,-9.432,0.0467,0.0199,0.871,0.0906,0.0387,123.024,11Ke78ww6781J556ToavGX,383771,"[['Rubio', 'Binaryh']]",Hacia El Fondo - Binaryh Remix,False,16
0.491,0.831,-5.194,0.101,0.00937,0.73,0.112,0.0899,128.012,3kb038s4iKZKleDxjViJWq,270027,"[['Eli Brown', 'Radio Slave']]",Killer - Radio Slave Remix,False,28
0.805,0.741,-8.091,0.0386,4.44e-05,0.947,0.119,0.157,123.006,0rKDe40XCmHm2US2n4nUcl,489832,[['Guy J']],Catfish,False,16
0.802,0.899,-11.354,0.0588,0.000211,0.939,0.0508,0.122,124.001,1iAa5CqBdlaoexOHjXxLjt,423629,[['8Kays']],Libertas,False,27
0.573,0.78,-9.779,0.0465,0.0168,0.553,0.27,0.183,124.996,7gKeAmWHiUXPWLPFKrjKuY,435500,"[['NTO', 'Monolink', 'KAS:ST']]",Beyond Control - KAS:ST Remix,False,46
0.658,0.785,-8.329,0.0394,0.0184,0.843,0.289,0.18,121.999,5qv8RDbrZMdmXs23yqavHY,283645,"[['Mind Against', 'Dyzen']]",Freedom - Original Mix,False,5
0.649,0.554,-9.106,0.0518,0.000195,0.862,0.0802,0.0767,121.004,2r1LajIIjjG0KEM8Qv8quM,375338,"[['8Kays', 'Hotmode', 'Coeus', 'Jonas Saalbach']]",Subway To Berlin - Coeus & Jonas Saalbach Remix,False,38
0.795,0.627,-9.659,0.0437,0.0444,0.889,0.11,0.1,125.0,3lvVoXVA0KOMzRhy6nyMR6,368760,"[['Tale Of Us', 'Vaal']]",The Hangar,False,30
0.709,0.663,-12.102,0.0423,0.0668,0.775,0.146,0.174,124.015,56ajwa29Vdw7C9BouyYmvb,298065,[['Modeplex']],Vanilla Pulse,False,8
0.677,0.824,-9.491,0.0604,0.00754,0.904,0.0525,0.277,120.996,7nJUbDeaP8ldmosM1jgFkE,478000,"[['Tony Casanova', 'Jonas Saalbach']]",Kap Suzette - Jonas Saalbach Remix,False,18
0.652,0.747,-12.603,0.0452,0.00222,0.879,0.0737,0.0368,122.999,36qijFxskSLBWUdbYYTCRy,287317,"[['Citizen Kain', 'Stereo Express']]","Bareknuckle - Stereo Express Remix, Radio Edit",False,22
0.79,0.446,-10.266,0.061,0.00113,0.857,0.24,0.172,126.01,2dWKqFvsNKcef1zwexhhfE,359406,[['David Bucka']],Radiance,False,30
0.706,0.804,-8.739,0.045,0.00118,0.865,0.131,0.225,124.006,1ngJbqd6UWfkH1ze9sGoVK,239668,[['Colyn']],Jatayu,False,42
0.802,0.913,-9.657,0.0811,0.000348,0.875,0.0994,0.142,121.999,6D7YrPOoJVx4jK87qpHEDh,346875,[['.aali']],Double Vision,False,22
