danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,id,duration_ms,artist,song_title,explicit,popularity
0.716,0.238,-12.995,0.0508,0.824,5.90E-06,0.19,0.43,90.456,4dzCUa5VYZN8BrxubFAACh,186880,['Alton and Sue Watson'],What That's Like,FALSE,0
0.737,0.316,-8.844,0.05,0.89,0,0.346,0.853,121.21,16dIEMqoXx1r0HYJE1S7hn,188333,['Noor Jehan'],Kya Mil Gaya Bhagwan,FALSE,8
0.118,0.144,-17.826,0.0396,0.93,0.818,0.103,0.0386,74.492,3nmnrPMEa0kK976WCgfuHy,161000,['Jerry Goldsmith'],End Title,FALSE,0
0.629,0.201,-18.867,0.101,0.972,0.208,0.105,0.28,160.068,0g34BT0ZXCBhrrnDs6z6J9,165000,"['Towerz', 'farewell']",snowbird,FALSE,13
0.338,0.0203,-29.139,0.0408,0.995,0.91,0.101,0.281,165.399,3kLpNQhKQsD5bgjOdi7nWH,137760,['Relaxing Piano Crew'],Valentines Day Rose,FALSE,3
0.759,0.699,-5.745,0.0307,0.202,0.000131,0.443,0.907,92.96,3MjUtNVVq3C8Fn0MP3zhXa,211067,['Britney Spears'],...Baby One More Time,FALSE,79
0.336,0.264,-9.978,0.0387,0.707,0.000148,0.109,0.054,85.283,0H57fkQllbxGC2qHgIgHBt,180573,"['Original (German) Cast of ""Tanz Der Vampire""']",Tot zu sein ist komisch,FALSE,27
0.427,0.441,-7.956,0.0292,0.691,0.0231,0.521,0.361,80.662,7tPChxTDQUqAGcYN8QduMH,579107,['Five'],Reincarnation of a Love Bird,FALSE,0
0.715,0.348,-15.563,0.916,0.715,0,0.24,0.732,123.75,6F78QxQCBHCRijywZkxOwJ,110907,['Die drei ???'],199 - und der grüne Kobold - Teil 37,FALSE,45
0.569,0.639,-8.938,0.793,0.676,0,0.936,0.49,79.648,21E3nu2GFrNaXQ506aGMpc,204917,"['In einem Land vor unserer Zeit', 'Thomas Karallus', 'Elena Wilms', 'Rubina Kuraoka', 'Magdalena Turba', 'Julia Stöpel', 'Wolfgang Ziffer', 'Mario Von Jascheroff', 'Constantin von Jascheroff', 'Juana von Jascheroff']",Der große Geschichtenerzähler - Teil 3,FALSE,18
0.707,0.815,-6.2,0.147,0.00499,0.828,0.0874,0.148,133.024,7K3OyIuvYF1qcwr4xqILeu,206626,['Lilly Palmer'],We Control,FALSE,60
0.798,0.74,-4.865,0.0458,0.0419,1.84E-06,0.157,0.834,128.054,1cSXzDZt8vzuUp2XREQEJN,219720,['Helene Fischer'],Atemlos durch die Nacht,FALSE,65
0.478,0.853,-5.865,0.0376,0.00391,0,0.0645,0.352,147.235,748pbjnFM9TVwQhDT3LC4N,280853,['Pur'],Abenteuerland,FALSE,54
0.642,0.619,-10.427,0.0418,0.189,0.16,0.349,0.431,159.922,4MhaF08X17tmOmUcmRq5lN,191800,['Die Prinzen'],Alles nur geklaut,FALSE,59
0.419,0.874,-5.6,0.0346,0.00144,5.05E-05,0.145,0.62,79.506,3ptJBraFGtaeprD4BHmTfV,197680,['Sportfreunde Stiller'],Ein Kompliment,FALSE,0
0.81,0.737,-5.659,0.0341,0.0867,0,0.0982,0.736,132.99,6vJ4egoPoiPKUyohVOfVHC,169680,['Die Ärzte'],Lasse redn,FALSE,62
0.786,0.907,-5.672,0.0451,0.0936,0.00133,0.268,0.896,93.698,0o8eQLFcietIkRBK0GflGZ,239947,['Herbert Grönemeyer'],Männer - Remastered 2016,FALSE,55
0.484,0.911,-4.645,0.0494,0.022,8.03E-06,0.193,0.947,184.882,4hYinIaRxdaoEFSQni6K6I,236200,['Wir Sind Helden'],Nur ein Wort,FALSE,62
0.541,0.785,-8.38,0.0307,0.0731,4.44E-06,0.0745,0.895,177.044,4P9dqMYFWpGF9ozj59s4ML,220840,['Nena'],Nur geträumt,FALSE,0
0.687,0.693,-4.856,0.0569,0.0124,5.44E-05,0.108,0.442,128.03,5mWceciQV51RPCBQCLAm3U,205653,['Helene Fischer'],Herzbeben,FALSE,62
0.687,0.847,-7.273,0.0326,0.0207,1.89E-06,0.126,0.764,152.892,030RDC2ayPOUM32F9IH7eE,243800,"['Jermaine Jackson', 'Pia Zadora']",When the Rain Begins to Fall,FALSE,59
0.63,0.764,-4.374,0.0241,0.0539,6.80E-05,0.108,0.226,107.996,3hT1h7FiFFxoLqiTMJM7Ew,226307,['Juli'],Geile Zeit,FALSE,60
0.593,0.858,-4.68,0.03,0.048,2.30E-05,0.0965,0.386,111.988,3ijQ8r5MEovCZ1LqQhUjsI,223453,['Ich + Ich'],So soll es bleiben - Single Edit,FALSE,0
0.523,0.581,-6.127,0.0251,0.0162,0.000276,0.0717,0.242,99.962,7dblY1Epg03mXh2bJ9F44Z,192573,['Silbermond'],Irgendwas bleibt,FALSE,55
0.693,0.78,-5.542,0.0989,0.182,0,0.101,0.762,96.036,6nE5RgNaFN5E5bpXeH2z9M,185053,"['Cassandra Steen', 'Adel Tawil']",Stadt,FALSE,60
0.621,0.923,-3.124,0.0321,0.00645,7.28E-05,0.108,0.716,127.973,4LiJE6pqgsTX3FtukW6bNh,256213,['Agnes'],Release Me,FALSE,66
0.804,0.816,-5.218,0.0796,0.0288,0,0.0999,0.625,99.991,0W0ooKnuOJHSqp8zZRje7I,214360,['Culcha Candela'],Hamma! - Single Edit,FALSE,0
0.679,0.776,-7.368,0.0425,0.0822,0.00379,0.288,0.0985,103.972,23t7gG7rKSddYrU3zaMv0S,294893,['Laith Al-Deen'],Bilder von Dir,FALSE,47
0.596,0.753,-9.655,0.123,0.406,0,0.406,0.609,89.911,0TMPECnOfA2NZ03dVAdHik,207680,['Herbert Grönemeyer'],"Musik nur, wenn sie laut ist - Remastered 2016",FALSE,51
0.617,0.728,-7.932,0.0292,0.0328,0.0482,0.36,0.808,139.066,4xGuK7FsXuZwHCCuNnPzbD,238760,"[""Gigi D'Agostino""]",L'Amour Toujours,FALSE,1
0.629,0.568,-4.231,0.0335,0.162,4.88E-06,0.162,0.393,95.077,58zHoX9U5VlSXLUUmWTfe2,197987,['Wir Sind Helden'],Denkmal,FALSE,58
0.549,0.809,-7.668,0.0307,0.0245,0,0.13,0.81,112.02,21aT5lIYHjyBIFrXNbNY5U,261933,['Echt'],Du trägst keine Liebe in dir,FALSE,56
0.749,0.886,-4.887,0.122,0.0442,6.02E-05,0.118,0.479,99.523,0llxnKwB2eKrVEUxBWuHgR,354133,['Fettes Brot'],Jein,FALSE,59
0.728,0.652,-9.177,0.0245,0.244,1.59E-06,0.125,0.718,98.706,0DUtmZD5TK6JwChuMql5ac,228293,['Soulsister'],The Way to Your Heart,FALSE,54
0.747,0.706,-4.653,0.0413,0.0844,0.00355,0.174,0.567,94.019,16MJqq0vEuW6GRX6faetTm,185013,['Atomic Kitten'],Whole Again,FALSE,67
0.794,0.832,-4.862,0.0407,0.237,1.14E-05,0.203,0.871,107.657,2lnzGkdtDj5mtlcOW2yRtG,196160,['Shakira'],"Whenever, Wherever",FALSE,76
0.489,0.78,-4.359,0.0559,0.0138,6.25E-06,0.0632,0.862,199.984,6vugYRjEYHJ3nsGP5kScpf,213160,['Wir Sind Helden'],Aurélie,FALSE,50
0.624,0.842,-5.285,0.0376,0.264,2.11E-05,0.181,0.257,111.037,1z3ugFmUKoCzGsI6jdY4Ci,342680,['Madonna'],Like a Prayer,FALSE,74
0.891,0.7,-6.289,0.0935,0.0316,0,0.0901,0.747,127.942,15hHGF66ZlM6UAzMSpf5Q1,214853,['Fettes Brot'],Emanuela,FALSE,57
0.69,0.618,-9.36,0.0904,0.0175,3.26E-06,0.0891,0.733,174.038,4stm6lf1vQBSl7Eq4Npzr0,240893,['Mattafix'],Big City Life,FALSE,67
0.461,0.291,-9.749,0.031,0.868,0.0102,0.0785,0.23,139.543,1OkNX7XwRwzfWE7Oqp8Rri,233720,['Herbert Grönemeyer'],Flugzeuge im Bauch - Remastered 2016,FALSE,48
0.578,0.581,-6.867,0.0318,0.0658,0.0042,0.0674,0.408,83.293,3qzcM6SmbzBnGXSJe6hYdy,195507,['Atomic Kitten'],Eternal Flame - Single Version,FALSE,60
0.658,0.817,-8.921,0.0315,0.0936,0.000151,0.333,0.81,118.959,0zaP22tOgK5voZkTivyPe6,236827,['Ronan Keating'],Life Is A Rollercoaster,FALSE,0
0.624,0.835,-5.821,0.0323,0.0272,0,0.121,0.601,126.559,1SqipU2h7pOMZd4ynckn6k,257839,['Pur'],Hör gut zu,FALSE,51
0.793,0.688,-4.216,0.0328,0.079,0.0604,0.145,0.221,120.058,1Y11Qo4PbUIuzXEWQX9DBF,242773,['Gossip'],Heavy Cross,FALSE,46
0.419,0.676,-4.988,0.0414,0.00478,0,0.119,0.425,182.155,7JxmTKWt4zsXh4pgiOpdgA,187840,['Sportfreunde Stiller'],"Applaus, Applaus - Radio Edit",FALSE,46
0.599,0.732,-6.843,0.026,0.0145,0.000467,0.143,0.295,97.997,2Ms33RTRCT6gArrpcrPxmo,263867,['Robbie Williams'],Feel,FALSE,73
0.82,0.937,-4.81,0.0551,0.135,0.000128,0.35,0.906,130.993,3Ev29Sj0ca0TD11oE8N0Bc,239400,['Jennifer Lopez'],Let's Get Loud,FALSE,0
0.783,0.649,-4.127,0.0322,0.0209,0.00482,0.067,0.665,103.997,1QhSB9L9M5eZQhW4RNOhXK,206093,['Atomic Kitten'],The Tide Is High - Radio Mix,FALSE,66
0.649,0.831,-4.677,0.0458,0.0107,8.14E-06,0.0979,0.961,91.988,5YVAa5A1w987AIeCn6I0UI,215733,['Wir Sind Helden'],Guten Tag,FALSE,48
0.278,0.252,-9.488,0.0407,0.927,0.000237,0.122,0.167,71.034,7py0pONdy9D0DxNnT3elik,256333,['Herbert Grönemeyer'],Der Weg - Remastered 2016,FALSE,53
0.671,0.373,-18.064,0.0323,0.257,8.01E-05,0.0481,0.732,92.718,2374M0fQpWi3dLnB54qaLX,295893,['TOTO'],Africa,FALSE,84
0.766,0.873,-6.381,0.143,0.00627,0,0.0764,0.743,126.988,2Cd9iWfcOpGDHLz6tVA3G4,202627,"['Shakira', 'Freshlyground']",Waka Waka (This Time for Africa) [The Official 2010 FIFA World Cup (TM) Song] (feat. Freshlyground),FALSE,81
0.72,0.672,-6.852,0.0551,0.009,0,0.232,0.705,124.986,3GpbwCm3YxiWDvy29Uo3vP,204640,['Flo Rida'],Right Round,FALSE,75
0.689,0.685,-5.153,0.0478,0.0921,0,0.119,0.398,160.067,79EAVfOpzgfHx3IE2BVFQv,294200,"['Melanie C', 'Lisa ""Left Eye"" Lopes']",Never Be The Same Again,FALSE,61
0.835,0.687,-3.18,0.184,0.101,0,0.132,0.828,94.059,0uqPG793dkDDN7sCUJJIVC,272533,['Black Eyed Peas'],Where Is The Love?,FALSE,0
0.607,0.934,-4.217,0.0314,0.0327,0,0.0909,0.568,122.01,7ElF5zxOwYP4qVSWVvse3W,201547,['Taio Cruz'],Break Your Heart,FALSE,76
0.446,0.764,-5.042,0.033,0.00135,0,0.099,0.543,172.094,0gmbgwZ8iqyMPmXefof8Yf,223840,['Nickelback'],How You Remind Me,FALSE,79
0.689,0.702,-5.642,0.0261,0.216,0,0.159,0.484,99.031,6e40mgJiCid5HRAGrbpGA6,213600,['Backstreet Boys'],I Want It That Way,FALSE,71
0.477,0.883,-4.074,0.0348,0.000477,0,0.32,0.503,87.136,1rHtngf9FuO1y0aEyPcNVF,258734,['Oasis'],Wonderwall - Remastered,FALSE,0
0.679,0.903,-4.914,0.0463,0.333,0,0.372,0.872,108.114,3v0uXfyMEZ1lGvBOv1Y4ar,213600,['S Club 7'],Bring It All Back,FALSE,66
0.737,0.647,-7.076,0.0368,0.389,0,0.201,0.71,101.098,62R1MRux3R0v2cngA2xdJn,204387,['Charles & Eddie'],Would I Lie To You?,FALSE,1
0.663,0.475,-8.834,0.0417,0.643,0,0.122,0.644,143.175,4jH2NgiLe1z17ev6z6i7Fz,191027,['Fools Garden'],Lemon Tree - Album Edit,FALSE,0
0.522,0.803,-5.825,0.0327,0.00117,0.00167,0.31,0.0783,135.205,1Le4SDanBrX8OtmnnyTNrh,352173,['Melanie C'],I Turn To You,FALSE,56
0.491,0.831,-5.321,0.0349,0.000285,7.88E-05,0.0761,0.828,193.968,1A5NvsXUXc4MrXfOEojQ6p,181667,['Alphabeat'],Fascination,FALSE,0
0.573,0.902,-7.638,0.054,0.018,0.00125,0.0928,0.876,84.412,2WfaOiMkCvy7F5fcp2zZ8L,225280,['a-ha'],Take on Me,FALSE,85
0.963,0.835,-3.394,0.137,0.08,0.000217,0.0774,0.852,108.976,2PblW8OleBJvl2DPRsWGha,222800,['Christina Milian'],When You Look At Me - Radio Edit,FALSE,0
0.838,0.813,-4.358,0.225,0.02,0,0.0914,0.779,140.013,3dKPA3BeuIF5yvv2xUVh0z,205293,['Fettes Brot'],Schwule Mädchen,FALSE,52
0.683,0.772,-7.907,0.0311,0.0222,0.0149,0.203,0.737,123.871,2IHaGyfxNoFPLJnaEg4GTs,270373,['Haddaway'],"What Is Love - 7"" Mix",FALSE,72
0.787,0.79,-6.649,0.21,0.0166,0,0.18,0.948,173.032,7kTvXtMERxvwCGcWv68ssH,226547,['Inner Circle'],Sweat (A La La La La Long),FALSE,0
0.524,0.904,-2.071,0.398,0.0533,0,0.776,0.655,161.188,7qtAgn9mwxygsPOsUDVRRt,254040,"[""Destiny's Child""]",Survivor,FALSE,65
0.764,0.49,-7.438,0.0504,0.505,0,0.208,0.373,116.049,1CQ9hA4mXJfqQh8PM7U6Ks,169899,['Jaime Deraz'],For You,FALSE,28
0.611,0.644,-7.607,0.0553,0.124,0,0.124,0.13,105.969,6jA8HL9i4QGzsj6fjoxp8Y,221904,"['Martin Garrix', 'Troye Sivan']",There for You,FALSE,70
0.613,0.581,-8.588,0.0424,0.537,0.000345,0.25,0.551,130.033,4R2kfaDFhslZEMJqAFNpdd,239560,['Taylor Swift'],cardigan,FALSE,78
0.558,0.364,-8.663,0.0502,0.169,9.94E-05,0.109,0.252,129.17,034KyQEk7IhbLtniVhBErj,160737,['Pink Sweat$'],17,FALSE,64
0.501,0.405,-5.679,0.0319,0.751,0,0.105,0.446,109.891,7qEHsqek33rTcFNT9PFqLf,182161,['Lewis Capaldi'],Someone You Loved,FALSE,86
0.689,0.481,-7.503,0.0815,0.369,1.03E-06,0.0649,0.283,80.025,2JzZzZUQj3Qff7wapcbKjc,229526,"['Wiz Khalifa', 'Charlie Puth']",See You Again (feat. Charlie Puth),FALSE,82
0.529,0.607,-6.781,0.0574,0.104,0,0.0631,0.238,101.966,7krbSH3rd8lhIZvuzTV3Bl,234107,['James Arthur'],Naked,FALSE,69
0.523,0.544,-6.585,0.0578,0.465,0,0.121,0.268,75.053,4R06uQw0yBQXWmatdIOlch,270255,['Bastille'],Those Nights,FALSE,55
0.666,0.423,-8.012,0.043,0.494,0,0.106,0.154,129.89,7dZ1Odmx9jWIweQSatnRqo,205280,['Lady Gaga'],Million Reasons,FALSE,77
0.581,0.717,-4.433,0.0318,0.0298,0.000186,0.243,0.316,107.884,7h70RTLbnhDyPGXjl3iEhh,236440,['Lady A'],Need You Now,FALSE,64
0.599,0.448,-6.312,0.0232,0.163,0,0.106,0.168,95.05,0tgVpDi06FyKpA1z0VMD4v,263400,['Ed Sheeran'],Perfect,FALSE,86
0.553,0.586,-6.319,0.0362,0.697,0,0.0813,0.443,126.684,3EPXxR3ImUwfayaurPi3cm,196373,['Dean Lewis'],Be Alright,TRUE,80
0.795,0.178,-11.991,0.0574,0.607,0,0.623,0.608,93.982,18uwL0vNUanqZH0ro2QcOP,181613,['Jeremy Zucker'],comethru,FALSE,79
0.498,0.59,-4.721,0.032,0.511,0,0.107,0.0784,145.867,1wVuPmvt6AWvTL5W2GJnzZ,217867,['Bruno Mars'],Talking to the Moon,FALSE,77
0.652,0.557,-5.714,0.0318,0.74,0,0.124,0.483,150.073,2qxmye6gAegTMjLKEBoR3d,169354,['Alec Benjamin'],Let Me Down Slowly,FALSE,84
0.23,0.492,-5.767,0.0317,0.568,8.18E-06,0.176,0.262,160.139,57uX2vR9j9DNiANDYfXw1i,256613,['The Fray'],Never Say Never,FALSE,68
0.682,0.363,-10.837,0.0261,0.699,3.00E-05,0.363,0.203,94.978,5tqNWWiySiABLrGAvSWsO5,154275,"['Sasha Alex Sloan', 'Charlie Puth']",Is It Just Me? (feat. Charlie Puth),FALSE,66
0.541,0.518,-4.12,0.0451,0.272,0,0.0835,0.305,75.134,3nivloq0Lqd2CYWHTgAlwU,187640,['Jai Waetford'],Shy,FALSE,61
0.646,0.604,-7.892,0.058,0.0265,0,0.0951,0.331,126.047,4omNG3DNY7wvobH4LzJnyY,188134,['Tre$o'],Love & Affection - Loveeee Song Remix,TRUE,38
0.582,0.434,-10.342,0.0279,0.851,0,0.472,0.358,106.833,75fCBP4J9qSnnAKXCNymTk,256940,['DancingRoom'],N i g h t C h a n g e s - Slowed,FALSE,63
0.766,0.466,-8.036,0.0718,0.332,0.00378,0.379,0.839,145.003,1c97hmN3Z064RQZTvCfM84,157600,['Lenka'],Everything at Once,FALSE,61
0.64,0.648,-8.113,0.187,0.124,0,0.0802,0.548,92.977,4evmHXcjt3bTUHD1cvny97,197867,"['Ed Sheeran', 'Khalid']",Beautiful People (feat. Khalid),FALSE,76
0.596,0.552,-10.278,0.097,0.0765,0.334,0.104,0.112,97.949,6zeeWid2sgw4lap2jV61PZ,229320,['Khalid'],Better,FALSE,77
0.574,0.651,-7.585,0.046,0.346,0,0.149,0.368,140.017,5teOR8KU4XNWY2WlVUDiIR,174107,"['Loote', 'Garrett Nash']",85%,FALSE,62
0.609,0.378,-9.828,0.438,0.835,0,0.28,0.515,100.418,50kpGaPAhYJ3sGmk6vplg0,233720,['Justin Bieber'],Love Yourself,FALSE,84
0.646,0.355,-7.119,0.0263,0.873,0,0.115,0.364,84.988,12OLyHDxt6dqlAybSPFBK3,210863,['Lewis Capaldi'],Forever,FALSE,74
0.776,0.599,-5.588,0.147,0.367,0,0.149,0.536,121.997,4lszNcJSaz61QT6gpMhFU1,184909,['Astrid S'],Think Before I Talk,FALSE,54
0.496,0.507,-6.073,0.0263,0.539,0,0.115,0.203,79.808,2GdGb6bdMYoq7EHkmWvb5D,222160,['Shayne Ward'],No Promises,FALSE,59
0.769,0.554,-6.209,0.0684,0.348,0.000542,0.106,0.598,115.949,20gAOYKYQ7aFRVRg6LvrLW,132728,['Jimmy Brown'],i got you,FALSE,59
0.619,0.332,-13.864,0.0243,0.769,0.00551,0.069,0.645,83.023,0hn1lhRCoTKN0XWKDqsZQZ,253100,"['Zodiac Wave', 'IB']",Emptiness,TRUE,56
0.627,0.316,-15.572,0.314,0.962,0.91,0.115,0.124,114.643,64XGKpzNUEBskFPdMAjeEU,269296,['Yusei'],Tell Me Pretty Lies,FALSE,58
0.428,0.276,-11.729,0.0312,0.732,5.33E-06,0.117,0.0382,99.195,33LC84JgLvK2KuW43MfaNq,280000,['Céline Dion'],"My Heart Will Go On - Love Theme from ""Titanic""",FALSE,75
0.697,0.603,-6.706,0.0482,0.044,0,0.0932,0.314,94.968,1nwzFLkAJgFb27dMnrDF2c,176776,['Tatiana Manaois'],Special Moments,FALSE,24
0.748,0.472,-9.15,0.0557,0.0822,0,0.0525,0.605,141.93,7ptFEMrSvGhGhAnHN9GUqq,167313,"['thuy', 'DCMBR']",chances,FALSE,46
0.804,0.45,-6.56,0.0649,0.4,0.000236,0.154,0.437,100.013,3lbKszuKtSNWJPk1kUG2xG,232882,['Barry Brizzy'],Nothing on You,FALSE,51
0.679,0.728,-3.092,0.154,0.159,0,0.107,0.46,152.001,3TTMUI5dFcbeNSDTTDY9M8,181013,"['Summer Walker', 'Usher']",Come Thru (with Usher),TRUE,69
0.644,0.308,-12.358,0.0469,0.967,0.0419,0.0922,0.215,59.039,4nqcOMjFgnR0XtwhNn5F42,252231,['kidolitx'],Amantes (lofi) - Remix,TRUE,32
0.66,0.514,-8.132,0.0339,0.755,0.00679,0.259,0.171,91.999,0Ea93OZ0O50zKius7W3lU7,215040,['Sasha Alex Sloan'],Is It Just Me?,TRUE,49
0.558,0.683,-7.619,0.0362,0.502,0.000931,0.152,0.435,95.738,5pNz9fQgQ9joGQsDlyCoTw,302890,['yassprodd'],infinity - slowed reverb,FALSE,15
0.704,0.638,-2.834,0.0742,0.385,0,0.0683,0.386,107.974,304uzYXYjPulJpLRJzuesX,184478,"['Celina Sharma', 'Harris J.']",24/7,FALSE,70
0.695,0.601,-8.614,0.105,0.45,7.66E-05,0.133,0.449,147.072,5fQktIRonwXwj9IVTQ3Z3f,262246,['Farizki'],Heat Waves Slowed Reverb,FALSE,11
0.641,0.762,-5.527,0.15,0.122,0,0.16,0.52,175.848,6g1VMY89VJmDmofqnyC6Rt,193194,['James Blunt'],Bartender,TRUE,50
0.731,0.403,-9.244,0.311,0.4,0,0.173,0.549,72.585,2zQ0BWsBnGckZt5PwW2Rrj,155960,['ASTN'],Gradually,FALSE,56
0.577,0.481,-11.348,0.0373,0.136,0,0.43,0.274,101.236,6jR2DmsrPyZhYAvzGHCaGY,202437,['The Crazynokk'],Abcdefu (Slowed + Reverb),TRUE,33
0.503,0.525,-7.79,0.134,0.647,0,0.104,0.681,115.6,74I76sDq0rPJV3FP4fq44d,161196,"['Clara Mae', 'Garrett Nash']",Overused (feat. gnash),FALSE,41
0.45,0.352,-11.733,0.267,0.649,3.80E-06,0.249,0.408,102.679,6oEVnWKgPqIEPc53OYDNqG,252747,"['H.E.R.', 'Bryson Tiller']",Could've Been (feat. Bryson Tiller),FALSE,75
0.787,0.652,-6.418,0.0563,0.2,0.0373,0.0811,0.535,82.015,5sXC8VdpsdQnFXQcp68vzb,190244,['Devon Savoy'],Go,FALSE,9
0.77,0.219,-14.855,0.0716,0.387,0.00684,0.0938,0.346,84.044,6Ff5hUUrRYJDtfjSIS2js2,196317,['Pyralid'],Only Want You,FALSE,18
0.798,0.33,-14.108,0.0845,0.204,0.0114,0.139,0.778,133.997,49j6Zdk3fv1w9CZ6FrCDqN,175951,"['Pyralid', 'The Fortune']",The End of Us,FALSE,33
0.784,0.415,-7.211,0.0563,0.387,0,0.277,0.248,108.992,6VgESQqatrFrt52sktyYfD,194174,['hara'],lost on 45,TRUE,13
0.614,0.222,-11.578,0.0395,0.708,0,0.111,0.287,142.659,4MPOdje1sakBVSZd40MghA,236643,['hara'],forget this day,FALSE,15
0.689,0.526,-7.838,0.129,0.127,0,0.0567,0.155,78.557,0IsYkmbbStYUyYwu7gyrf8,219291,['hara'],till im gone,TRUE,17
0.765,0.683,-7.285,0.367,0.0997,0,0.0999,0.337,133.963,7jWsQhpQxHK557Na7titjh,229254,['hara'],intoxicated,TRUE,30
0.601,0.712,-9.433,0.0431,0.0848,0,0.479,0.386,114.998,79nEEoEPY2w8EXj9hjn5oc,154000,['Yung Lean'],Ginseng Strip 2002,TRUE,63
0.72,0.548,-7.865,0.0439,0.218,0,0.343,0.457,93.507,3gXXy9hOKuaQuhD7S83S19,205423,['Safenokk'],34+35 Tik - Slowed,FALSE,26
0.683,0.76,-5.033,0.0475,0.578,0.000139,0.14,0.445,154.06,4KGq63QyNHWz44M5S6PWGo,204490,['Rauf & Faik'],это ли счастье?,FALSE,67
0.651,0.402,-9.303,0.028,0.639,7.73E-05,0.0765,0.258,119.873,3AoeaZs8dFemFJr3JdzOL0,345600,['Michael Jackson'],You Are Not Alone,FALSE,67
0.451,0.291,-11.764,0.036,0.812,0,0.0983,0.158,81.326,00PesUdTmC3Y5xtZbZND0p,177947,['Michele Morrone'],Hard For Me,FALSE,66
0.732,0.463,-6.972,0.0287,0.374,0,0.194,0.397,95.971,5DqdesEfbRyOlSS3Tf6c29,212607,['Ali Gatie'],It's You,FALSE,81
0.565,0.387,-9.153,0.0318,0.569,1.25E-06,0.319,0.299,167.155,7MZ2ausFM2mpldyDP8JGD9,247223,['Liquid Wax'],It's You (Slowed),FALSE,31
0.678,0.524,-10.663,0.132,0.695,0.00704,0.0937,0.195,104.934,1fpaiRDo7vbV3hObMHksYn,151078,['escape'],Please don’t break my heart,FALSE,55
0.47,0.137,-21.499,0.0449,0.923,0.0258,0.093,0.0618,177.852,7gbk7pl1HYAK7cgHTg53BX,172704,['poofi.'],Cayendo,FALSE,20
0.771,0.253,-13.368,0.182,0.7,0,0.0627,0.662,129.944,3UsCeel9NuKKmpls5B4osK,125538,"['yaeow', 'Rxseboy']",Do You Ever Think of Me?,FALSE,55
0.757,0.437,-6.165,0.0381,0.796,6.34E-06,0.397,0.52,126.961,7cUPrTfP6VNOK22pZNEwbq,188031,['KAYDEN'],But You Love It,FALSE,52
0.402,0.405,-12.486,0.0713,0.513,0.0167,0.155,0.072,84.873,6tmZRSTEAW90RI8nXsly1f,142588,['yaeow'],I Need U,FALSE,62
0.579,0.109,-16.129,0.0379,0.938,0.0344,0.108,0.276,134.98,6l8mSWXw3Jy7TvM0r8W6LR,160000,['yaeow'],Behind the Clouds,FALSE,53
0.482,0.281,-12.289,0.134,0.913,0.108,0.109,0.0537,82.829,3pw06oZUhaLh6Gz2dfiNZK,127081,"['yaeow', 'Rnla']",Take Me Higher,FALSE,51
0.635,0.537,-7.895,0.0832,0.172,0,0.418,0.383,125.028,3wwo0bJvDSorOpNfzEkfXx,215381,['Juice WRLD'],Let Me Know (I Wonder Why Freestyle),TRUE,77
0.674,0.774,-7.567,0.0892,0.0686,0.00188,0.393,0.33,112.05,62aP9fBQKYKxi7PDXwcUAS,176547,"['Surf Mesa', 'Emilee']",ily (i love you baby) (feat. Emilee),FALSE,79
0.463,0.458,-6.705,0.0422,0.776,5.47E-05,0.544,0.593,110.052,52INmBPUsLUQ6to3WnGWUm,194478,['Armaan Malik'],You,FALSE,65
0.498,0.235,-16.541,0.188,0.72,0,0.144,0.0895,118.917,4ZLzoOkj0MPWrTLvooIuaa,179080,"['Kina', 'Snøw']",Get You The Moon (feat. Snøw),FALSE,80
0.47,0.809,-6.74,0.0495,0.272,0.00671,0.0491,0.49,151.836,52ojopYMUzeNcudsoz7O9D,363240,['Tame Impala'],"New Person, Same Old Mistakes",FALSE,79
0.462,0.395,-9.376,0.0264,0.758,0,0.121,0.625,82.259,1YYhDizHx7PnDhAhko6cDS,190160,['John Denver'],"Take Me Home, Country Roads",FALSE,73
0.633,0.509,-8.706,0.184,0.594,0.00238,0.106,0.38,104,7l6jLJRh48UK9lxK8imMwO,185118,['syre'],Chanel,FALSE,37
0.487,0.384,-10.594,0.0587,0.24,0,0.124,0.224,78.138,1fgC2MHbJnPgvDfdTpC62c,139355,"['Kina', 'Au/Ra']",Feel Again (Feat. Au/Ra),FALSE,53
0.71,0.789,-3.874,0.0722,0.0161,2.77E-06,0.451,0.717,142.929,7uzmGiiJyRfuViKKK3lVmR,131064,['Bazzi'],Mine,TRUE,76
0.699,0.304,-11.192,0.0993,0.779,0.000993,0.137,0.271,119.705,4UKCKdYiLN6IMA5ZESUTL7,160184,['XXXTENTACION'],the remedy for a broken heart (why am I so in love),TRUE,80
0.778,0.422,-10.114,0.0482,0.921,0.00924,0.0958,0.187,120.033,5t3Vk8bRKylx4fjj7qlbib,176472,['Billie Eilish'],bitches broken hearts,TRUE,75
0.511,0.363,-7.65,0.041,0.816,0.0317,0.084,0.169,144.892,7hDVYcQq6MxkdJGweuCtl9,200379,['Billie Eilish'],ocean eyes,FALSE,80
0.483,0.412,-8.461,0.0402,0.737,0,0.116,0.247,170.163,41zXlQxzTi6cGAjpOXyLYH,203569,['Billie Eilish'],idontwannabeyouanymore,FALSE,80
0.533,0.36,-12.633,0.0282,0.0805,1.03E-05,0.0631,0.299,131.229,1Eb90nmqTrxylKFhcUzW8P,393640,['Bryan Adams'],(Everything I Do) I Do It For You,FALSE,76
